stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,27.209,1.727,0.000,76,0,9,4344442183.676,933308871.854
refined,44.730,1.727,0.000,76,0,9,4344442183.676,619886778.047
