stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.755,"[-1.266, -0.244]",0.511,-2.947,0.004
norefined,c,-4.820,"[-7.744, -1.895]",2.925,-3.289,0.002
norefined,s,-3.734,"[-6.064, -1.403]",2.331,-3.197,0.002
norefined,k0,0.682,"[-0.272, 1.635]",0.954,1.427,0.158
norefined,k1,-0.771,"[-1.95, 0.407]",1.179,-1.306,0.196
norefined,k2,-0.835,"[-1.718, 0.048]",0.883,-1.887,0.064
norefined,k3,0.340,"[-0.577, 1.258]",0.917,0.741,0.461
norefined,k4,0.203,"[-0.531, 0.938]",0.735,0.552,0.583
norefined,k5,-0.536,"[-1.367, 0.295]",0.831,-1.287,0.203
refined,tt,-1.087,"[-1.492, -0.682]",0.405,-5.353,0.000
refined,c,-5.742,"[-7.76, -3.723]",2.018,-5.678,0.000
refined,s,-3.476,"[-4.838, -2.113]",1.363,-5.091,0.000
refined,k0,-0.188,"[-0.653, 0.278]",0.466,-0.806,0.423
refined,k1,0.116,"[-0.485, 0.717]",0.601,0.386,0.701
refined,k2,0.644,"[0.072, 1.216]",0.572,2.248,0.028
refined,k3,-0.299,"[-0.917, 0.319]",0.618,-0.964,0.338
refined,k4,0.325,"[-0.065, 0.716]",0.391,1.662,0.101
refined,k5,-0.163,"[-0.575, 0.249]",0.412,-0.791,0.431
