stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,71.664,2.023,0.000,0,9,4261819450.083,401055975.482,76
refined,84.258,2.023,0.000,0,9,4261819450.083,345978007.529,76
