attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.120,"[-0.19, -0.049]",0.070,-3.393,0.001,25,0.800,702468719.084,0.217,-1.000,0.880,0,0,fn
c,-1.056,"[-1.498, -0.615]",0.441,-4.781,0.000,25,0.800,702468719.084,0.217,-6.000,4.944,0,0,fn
s,-0.704,"[-1.004, -0.403]",0.300,-4.678,0.000,25,0.800,702468719.084,0.217,-3.000,2.296,0,0,fn
k0,0.328,"[0.02, 0.637]",0.309,2.122,0.038,25,0.800,702468719.084,0.217,0.000,0.328,0,1,fp
k1,0.159,"[-0.182, 0.499]",0.340,0.931,0.355,25,0.800,702468719.084,0.217,0.000,0.159,0,0,fp
k2,0.104,"[-0.276, 0.484]",0.380,0.548,0.586,25,0.800,702468719.084,0.217,0.000,0.104,0,0,fp
k3,-0.336,"[-0.665, -0.007]",0.329,-2.040,0.045,25,0.800,702468719.084,0.217,0.000,-0.336,0,1,fp
k4,-0.060,"[-0.404, 0.284]",0.344,-0.348,0.729,25,0.800,702468719.084,0.217,0.000,-0.060,0,0,fp
k5,0.184,"[-0.285, 0.652]",0.468,0.783,0.436,25,0.800,702468719.084,0.217,0.000,0.184,0,0,fp
vot,0.113,,,,,25,0.800,702468719.084,0.217,0.167,-0.053,0,0,fn
tt,-0.536,"[-0.787, -0.284]",0.251,-4.251,0.000,25,0.900,213025661.828,0.133,-1.000,0.464,0,0,fn
c,-3.655,"[-5.247, -2.063]",1.592,-4.583,0.000,25,0.900,213025661.828,0.133,-6.000,2.345,0,0,fn
s,-1.864,"[-2.674, -1.054]",0.810,-4.593,0.000,25,0.900,213025661.828,0.133,-3.000,1.136,0,0,fn
k0,0.221,"[-0.214, 0.657]",0.436,1.014,0.314,25,0.900,213025661.828,0.133,0.000,0.221,0,0,fp
k1,0.263,"[-0.211, 0.737]",0.474,1.109,0.271,25,0.900,213025661.828,0.133,0.000,0.263,0,0,fp
k2,0.029,"[-0.459, 0.517]",0.488,0.118,0.906,25,0.900,213025661.828,0.133,0.000,0.029,0,0,fp
k3,-0.298,"[-0.772, 0.175]",0.473,-1.257,0.213,25,0.900,213025661.828,0.133,0.000,-0.298,0,0,fp
k4,-0.233,"[-0.703, 0.236]",0.469,-0.991,0.325,25,0.900,213025661.828,0.133,0.000,-0.233,0,0,fp
k5,0.389,"[-0.24, 1.018]",0.629,1.234,0.222,25,0.900,213025661.828,0.133,0.000,0.389,0,0,fp
vot,0.147,,,,,25,0.900,213025661.828,0.133,0.167,-0.020,0,0,fn
tt,-1.201,"[-1.794, -0.608]",0.593,-4.045,0.000,25,1.100,133801170.229,0.130,-1.000,-0.201,0,0,fn
c,-6.411,"[-9.584, -3.237]",3.174,-4.032,0.000,25,1.100,133801170.229,0.130,-6.000,-0.411,0,0,fn
s,-3.135,"[-4.692, -1.577]",1.557,-4.018,0.000,25,1.100,133801170.229,0.130,-3.000,-0.135,0,0,fn
k0,-0.001,"[-0.505, 0.503]",0.504,-0.005,0.996,25,1.100,133801170.229,0.130,0.000,-0.001,0,0,fp
k1,-0.190,"[-0.803, 0.423]",0.613,-0.619,0.538,25,1.100,133801170.229,0.130,0.000,-0.190,0,0,fp
k2,-0.010,"[-0.699, 0.68]",0.689,-0.028,0.978,25,1.100,133801170.229,0.130,0.000,-0.010,0,0,fp
k3,0.395,"[-0.291, 1.08]",0.686,1.149,0.254,25,1.100,133801170.229,0.130,0.000,0.395,0,0,fp
k4,-0.358,"[-1.084, 0.369]",0.726,-0.983,0.329,25,1.100,133801170.229,0.130,0.000,-0.358,0,0,fp
k5,-0.400,"[-1.283, 0.483]",0.883,-0.905,0.369,25,1.100,133801170.229,0.130,0.000,-0.400,0,0,fp
vot,0.187,,,,,25,1.100,133801170.229,0.130,0.167,0.021,0,0,fn
tt,-3.428,"[-7.504, 0.648]",4.076,-1.679,0.098,25,1.200,345978007.532,0.227,-1.000,-2.428,0,0,fn
c,-14.193,"[-31.307, 2.92]",17.114,-1.655,0.103,25,1.200,345978007.532,0.227,-6.000,-8.193,1,0,fn
s,-7.367,"[-15.62, 0.887]",8.253,-1.782,0.079,25,1.200,345978007.532,0.227,-3.000,-4.367,0,0,fn
k0,-1.137,"[-3.076, 0.802]",1.939,-1.170,0.246,25,1.200,345978007.532,0.227,0.000,-1.137,0,0,fp
k1,0.609,"[-0.838, 2.056]",1.447,0.840,0.404,25,1.200,345978007.532,0.227,0.000,0.609,0,0,fp
k2,-1.107,"[-2.864, 0.649]",1.756,-1.259,0.213,25,1.200,345978007.532,0.227,0.000,-1.107,0,0,fp
k3,1.741,"[-1.844, 5.325]",3.585,0.969,0.336,25,1.200,345978007.532,0.227,0.000,1.741,0,0,fp
k4,0.341,"[-2.779, 3.46]",3.119,0.218,0.828,25,1.200,345978007.532,0.227,0.000,0.341,0,0,fp
k5,-0.651,"[-3.205, 1.902]",2.554,-0.509,0.612,25,1.200,345978007.532,0.227,0.000,-0.651,0,0,fp
vot,0.242,,,,,25,1.200,345978007.532,0.227,0.167,0.075,0,0,fn
