stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,71.756,2.023,0.000,76,0,9,3642350399.305,342363840.270
refined,162.906,2.023,0.000,76,0,9,3642350399.305,159173893.477
