stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-2.295,-6.864,-3.107,1.885,0.117,1.816,0.263,1.851,1.159,2289928881.331,0.334
norefined,2,-1.873,-6.916,-3.345,1.851,0.036,1.751,0.256,1.845,1.138,1736410647.106,0.271
norefined,3,-1.464,-6.965,-3.575,1.784,-0.019,1.646,0.211,1.793,1.074,1345099967.500,0.210
norefined,4,-1.126,-7.001,-3.791,1.736,-0.135,1.497,0.097,1.637,0.962,1312113253.891,0.161
norefined,5,-1.588,-6.985,-3.757,1.708,-0.166,1.422,0.019,1.529,0.860,1246188179.669,0.227
norefined,6,-1.193,-7.026,-3.946,1.658,-0.279,1.287,-0.023,1.413,0.771,1187445203.921,0.170
norefined,7,-1.629,-7.030,-3.870,1.617,-0.320,1.184,-0.119,1.288,0.649,1153966665.367,0.232
norefined,8,-1.211,-7.077,-4.032,1.569,-0.411,1.041,-0.133,1.198,0.566,1102937702.391,0.171
norefined,9,-1.653,-7.075,-3.934,1.546,-0.434,0.938,-0.205,1.100,0.430,1097127132.895,0.234
norefined,10,-1.186,-7.120,-4.071,1.515,-0.489,0.860,-0.200,1.067,0.404,1063380699.066,0.167
refined,11,-1.186,-7.120,-4.071,1.515,-0.489,0.860,-0.200,1.067,0.404,1063380699.066,0.167
refined,12,-0.280,-1.313,-0.813,0.409,0.004,-0.658,0.085,-0.692,-0.295,1455293273.176,0.213
refined,13,-0.157,-0.894,-0.789,0.346,0.042,0.448,-0.009,0.512,0.256,913944917.314,0.176
refined,14,-0.168,-0.803,-0.645,0.389,-0.003,0.167,0.097,0.127,0.113,610174124.235,0.209
refined,15,-0.178,-0.821,-0.690,0.419,-0.019,0.188,0.052,0.153,0.094,605116064.790,0.217
refined,16,-0.180,-0.823,-0.697,0.425,-0.022,0.190,0.050,0.151,0.088,604996181.783,0.219
refined,17,-0.180,-0.823,-0.698,0.426,-0.023,0.190,0.049,0.150,0.087,604993039.911,0.219
refined,18,-0.180,-0.823,-0.698,0.426,-0.023,0.190,0.049,0.150,0.087,604992952.533,0.219
refined,19,-0.180,-0.823,-0.698,0.426,-0.023,0.190,0.049,0.150,0.087,604992950.057,0.219
refined,20,-0.180,-0.823,-0.698,0.426,-0.023,0.190,0.049,0.150,0.087,604992949.986,0.219
