stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.227,"[-2.036, -0.417]",0.810,-3.024,0.004
norefined,c,-7.401,"[-12.667, -2.134]",5.267,-2.805,0.007
norefined,s,-3.885,"[-6.304, -1.466]",2.419,-3.205,0.002
norefined,k0,0.783,"[-0.265, 1.832]",1.049,1.491,0.141
norefined,k1,-0.269,"[-1.024, 0.487]",0.755,-0.710,0.480
norefined,k2,0.515,"[-0.2, 1.23]",0.715,1.438,0.155
norefined,k3,-0.660,"[-1.606, 0.287]",0.947,-1.391,0.169
norefined,k4,0.880,"[-0.186, 1.946]",1.066,1.647,0.104
norefined,k5,-0.099,"[-0.632, 0.434]",0.533,-0.370,0.712
refined,tt,-1.410,"[-2.089, -0.732]",0.679,-4.148,0.000
refined,c,-8.306,"[-12.549, -4.062]",4.244,-3.907,0.000
refined,s,-3.993,"[-5.862, -2.124]",1.869,-4.265,0.000
refined,k0,-0.476,"[-1.114, 0.162]",0.638,-1.489,0.141
refined,k1,0.370,"[-0.207, 0.947]",0.577,1.280,0.205
refined,k2,0.307,"[-0.164, 0.777]",0.470,1.301,0.198
refined,k3,-0.148,"[-0.691, 0.395]",0.543,-0.544,0.588
refined,k4,0.037,"[-0.604, 0.679]",0.641,0.117,0.908
refined,k5,-0.031,"[-0.419, 0.357]",0.388,-0.157,0.876
