stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,38.637,2.023,0.000,0,9,2678661866.618,432738378.752,76
refined,169.630,2.023,0.000,0,9,2678661866.618,112614802.289,76
