stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,77.881,2.023,0.000,0,9,2775022925.117,242115014.109,76
refined,274.551,2.023,0.000,0,9,2775022925.117,73258223.156,76
