stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-0.338,-7.843,-3.202,-0.842,0.586,1.502,1.974,1.068,-1.886,1431482916.555,1584,0,0,0.043
norefined,2,-0.820,-7.856,-3.199,-0.875,0.581,1.444,1.893,0.992,-1.897,608003387.250,1584,0,0,0.104
norefined,3,-1.234,-7.894,-3.165,-0.918,0.630,1.326,1.742,0.804,-1.878,434342804.578,1584,0,0,0.156
norefined,4,-1.006,-7.971,-3.239,-1.060,0.660,1.148,1.463,0.568,-1.874,359903838.551,1584,0,0,0.126
norefined,5,-1.379,-7.986,-3.168,-1.101,0.689,0.972,1.290,0.364,-1.873,350086342.835,1584,0,0,0.173
norefined,6,-0.902,-8.048,-3.260,-1.123,0.622,0.919,1.261,0.355,-1.841,329318524.534,1584,0,0,0.112
norefined,7,-1.367,-8.037,-3.187,-1.120,0.656,0.831,1.186,0.241,-1.830,319903296.508,1584,0,0,0.170
norefined,8,-0.890,-8.095,-3.281,-1.127,0.580,0.787,1.177,0.249,-1.790,317527390.272,1584,0,0,0.110
norefined,9,-1.372,-8.071,-3.220,-1.116,0.619,0.735,1.130,0.171,-1.775,307015131.081,1584,0,0,0.170
norefined,10,-0.894,-8.126,-3.313,-1.116,0.541,0.696,1.131,0.187,-1.732,309805603.872,1584,0,0,0.110
refined,11,-1.372,-8.071,-3.220,-1.116,0.619,0.735,1.130,0.171,-1.775,307015131.081,1584,0,0,0.170
refined,12,-0.472,-3.072,-1.813,0.299,-0.475,-0.135,-0.228,-0.966,1.306,394751556.702,1584,0,0,0.154
refined,13,-0.618,-3.934,-2.011,-0.062,-0.060,0.318,0.125,-0.520,0.104,136753717.153,1584,0,0,0.157
refined,14,-0.751,-4.748,-2.357,-0.041,-0.003,0.242,0.206,-0.519,0.120,132032269.958,1584,0,0,0.158
refined,15,-0.792,-4.974,-2.465,-0.037,0.007,0.220,0.204,-0.536,0.146,131730403.890,1584,0,0,0.159
refined,16,-0.802,-5.028,-2.492,-0.040,0.007,0.218,0.202,-0.544,0.157,131710722.713,1584,0,0,0.160
refined,17,-0.805,-5.041,-2.499,-0.041,0.008,0.218,0.202,-0.546,0.160,131709385.537,1584,0,0,0.160
refined,18,-0.805,-5.045,-2.500,-0.042,0.008,0.218,0.202,-0.547,0.161,131709293.634,1584,0,0,0.160
refined,19,-0.806,-5.045,-2.501,-0.042,0.008,0.218,0.202,-0.547,0.161,131709287.315,1584,0,0,0.160
refined,20,-0.806,-5.046,-2.501,-0.042,0.008,0.218,0.202,-0.547,0.161,131709286.881,1584,0,0,0.160
