stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,58.159,2.023,0.000,0,9,2705538298.893,307015131.081,76
refined,145.477,2.023,0.000,0,9,2705538298.893,131709286.881,76
