attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.881,"[-1.098, -0.665]",0.217,-8.119,0.000,50,0.150,73258223.156,0.087,-1.000,0.119,0,0,fn
c,-5.329,"[-6.567, -4.091]",1.238,-8.593,0.000,50,0.150,73258223.156,0.087,-6.000,0.671,0,0,fn
s,-2.658,"[-3.317, -1.999]",0.659,-8.054,0.000,50,0.150,73258223.156,0.087,-3.000,0.342,0,0,fn
k0,0.128,"[-0.21, 0.466]",0.338,0.756,0.452,50,0.150,73258223.156,0.087,0.000,0.128,0,0,fp
k1,0.198,"[-0.163, 0.559]",0.361,1.096,0.277,50,0.150,73258223.156,0.087,0.000,0.198,0,0,fp
k2,0.148,"[-0.144, 0.44]",0.292,1.012,0.315,50,0.150,73258223.156,0.087,0.000,0.148,0,0,fp
k3,-0.009,"[-0.329, 0.31]",0.320,-0.058,0.954,50,0.150,73258223.156,0.087,0.000,-0.009,0,0,fp
k4,0.033,"[-0.37, 0.437]",0.403,0.165,0.869,50,0.150,73258223.156,0.087,0.000,0.033,0,0,fp
k5,-0.172,"[-0.496, 0.153]",0.324,-1.056,0.295,50,0.150,73258223.156,0.087,0.000,-0.172,0,0,fp
vot,0.165,,,,,50,0.150,73258223.156,0.087,0.167,-0.001,0,0,fn
tt,-1.419,"[-1.949, -0.888]",0.530,-5.339,0.000,50,0.200,133209182.588,0.118,-1.000,-0.419,0,0,fn
c,-8.434,"[-11.451, -5.418]",3.017,-5.581,0.000,50,0.200,133209182.588,0.118,-6.000,-2.434,0,0,fn
s,-3.642,"[-5.03, -2.254]",1.388,-5.236,0.000,50,0.200,133209182.588,0.118,-3.000,-0.642,0,0,fn
k0,0.535,"[-0.195, 1.266]",0.730,1.463,0.148,50,0.200,133209182.588,0.118,0.000,0.535,0,0,fp
k1,0.256,"[-0.348, 0.859]",0.603,0.846,0.401,50,0.200,133209182.588,0.118,0.000,0.256,0,0,fp
k2,-0.690,"[-1.268, -0.112]",0.578,-2.385,0.020,50,0.200,133209182.588,0.118,0.000,-0.690,0,1,fp
k3,0.427,"[-0.1, 0.954]",0.527,1.617,0.111,50,0.200,133209182.588,0.118,0.000,0.427,0,0,fp
k4,0.238,"[-0.475, 0.951]",0.713,0.667,0.507,50,0.200,133209182.588,0.118,0.000,0.238,0,0,fp
k5,-0.037,"[-0.618, 0.545]",0.581,-0.126,0.900,50,0.200,133209182.588,0.118,0.000,-0.037,0,0,fp
vot,0.168,,,,,50,0.200,133209182.588,0.118,0.167,0.002,0,0,fn
tt,-0.806,"[-1.082, -0.529]",0.276,-5.823,0.000,50,0.250,131709286.881,0.117,-1.000,0.194,0,0,fn
c,-5.046,"[-6.641, -3.451]",1.595,-6.314,0.000,50,0.250,131709286.881,0.117,-6.000,0.954,0,0,fn
s,-2.501,"[-3.33, -1.672]",0.829,-6.023,0.000,50,0.250,131709286.881,0.117,-3.000,0.499,0,0,fn
k0,-0.042,"[-0.475, 0.391]",0.433,-0.194,0.846,50,0.250,131709286.881,0.117,0.000,-0.042,0,0,fp
k1,0.008,"[-0.461, 0.477]",0.469,0.033,0.974,50,0.250,131709286.881,0.117,0.000,0.008,0,0,fp
k2,0.218,"[-0.188, 0.624]",0.406,1.071,0.288,50,0.250,131709286.881,0.117,0.000,0.218,0,0,fp
k3,0.202,"[-0.241, 0.646]",0.443,0.911,0.366,50,0.250,131709286.881,0.117,0.000,0.202,0,0,fp
k4,-0.547,"[-1.086, -0.008]",0.539,-2.024,0.047,50,0.250,131709286.881,0.117,0.000,-0.547,0,1,fp
k5,0.161,"[-0.296, 0.619]",0.457,0.705,0.483,50,0.250,131709286.881,0.117,0.000,0.161,0,0,fp
vot,0.160,,,,,50,0.250,131709286.881,0.117,0.167,-0.007,0,0,fn
