stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.613,"[-0.987, -0.238]",0.375,-2.777,0.010
norefined,c,-4.506,"[-7.341, -1.671]",2.835,-2.701,0.011
norefined,s,-2.125,"[-3.55, -0.699]",1.426,-2.532,0.017
norefined,k0,0.203,"[-0.574, 0.98]",0.777,0.444,0.661
norefined,k1,-0.360,"[-1.103, 0.383]",0.743,-0.823,0.417
norefined,k2,-0.463,"[-1.14, 0.214]",0.677,-1.162,0.255
norefined,k3,0.025,"[-0.473, 0.522]",0.498,0.084,0.934
norefined,k4,0.133,"[-0.521, 0.786]",0.654,0.345,0.733
norefined,k5,0.545,"[-0.119, 1.209]",0.664,1.395,0.174
refined,tt,-0.786,"[-1.127, -0.446]",0.341,-3.921,0.000
refined,c,-5.643,"[-8.113, -3.173]",2.470,-3.882,0.001
refined,s,-2.672,"[-3.857, -1.487]",1.185,-3.831,0.001
refined,k0,0.441,"[-0.153, 1.035]",0.594,1.261,0.217
refined,k1,0.001,"[-0.553, 0.554]",0.553,0.002,0.999
refined,k2,0.452,"[-0.081, 0.985]",0.533,1.442,0.160
refined,k3,-0.066,"[-0.481, 0.348]",0.415,-0.272,0.788
refined,k4,-0.710,"[-1.285, -0.135]",0.575,-2.099,0.045
refined,k5,-0.496,"[-1.076, 0.084]",0.580,-1.453,0.157
