stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-0.522,-4.530,-1.369,0.634,-0.026,-0.503,0.517,0.481,1.043,303561412.170,1584,0,0,0.115
norefined,2,-0.962,-4.506,-1.459,0.530,-0.078,-0.499,0.401,0.381,0.939,267260259.583,1584,0,0,0.213
norefined,3,-0.556,-4.524,-1.670,0.437,-0.150,-0.561,0.286,0.293,0.898,170534122.415,1584,0,0,0.123
norefined,4,-1.030,-4.469,-1.737,0.384,-0.152,-0.493,0.223,0.246,0.828,210139035.235,1584,0,0,0.230
norefined,5,-0.578,-4.506,-1.881,0.318,-0.234,-0.545,0.150,0.210,0.768,126302347.398,1584,0,0,0.128
norefined,6,-1.062,-4.453,-1.911,0.295,-0.217,-0.462,0.120,0.178,0.716,185090518.401,1584,0,0,0.239
norefined,7,-0.597,-4.501,-2.023,0.247,-0.303,-0.508,0.070,0.166,0.650,106355696.686,1584,0,0,0.133
norefined,8,-1.083,-4.453,-2.028,0.241,-0.275,-0.420,0.061,0.136,0.610,170907774.613,1584,0,0,0.243
norefined,9,-0.613,-4.506,-2.125,0.203,-0.360,-0.463,0.025,0.133,0.545,95390463.838,1584,0,0,0.136
norefined,10,-1.099,-4.462,-2.115,0.209,-0.323,-0.372,0.029,0.100,0.517,161574088.365,1584,0,0,0.246
refined,11,-0.613,-4.506,-2.125,0.203,-0.360,-0.463,0.025,0.133,0.545,95390463.838,1584,0,0,0.136
refined,12,-0.609,-4.197,-1.992,0.333,-0.029,0.353,0.002,-0.513,-0.317,42444610.672,1584,0,0,0.145
refined,13,-0.756,-5.381,-2.557,0.397,0.021,0.416,-0.030,-0.636,-0.469,39957706.071,1584,0,0,0.140
refined,14,-0.782,-5.605,-2.653,0.430,0.004,0.449,-0.061,-0.697,-0.489,39854917.860,1584,0,0,0.139
refined,15,-0.785,-5.635,-2.668,0.440,0.001,0.452,-0.066,-0.708,-0.495,39852071.794,1584,0,0,0.139
refined,16,-0.786,-5.642,-2.671,0.441,0.001,0.452,-0.066,-0.710,-0.496,39851994.143,1584,0,0,0.139
refined,17,-0.786,-5.643,-2.672,0.441,0.001,0.452,-0.066,-0.710,-0.496,39851991.967,1584,0,0,0.139
refined,18,-0.786,-5.643,-2.672,0.441,0.001,0.452,-0.066,-0.710,-0.496,39851991.905,1584,0,0,0.139
refined,19,-0.786,-5.643,-2.672,0.441,0.001,0.452,-0.066,-0.710,-0.496,39851991.903,1584,0,0,0.139
refined,20,-0.786,-5.643,-2.672,0.441,0.001,0.452,-0.066,-0.710,-0.496,39851991.903,1584,0,0,0.139
