stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.860,"[-1.562, -0.157]",0.702,-2.080,0.046
norefined,c,-4.529,"[-8.252, -0.805]",3.723,-2.066,0.048
norefined,s,-1.507,"[-2.985, -0.029]",1.478,-1.732,0.094
norefined,k0,-0.960,"[-2.419, 0.499]",1.459,-1.118,0.273
norefined,k1,0.596,"[-0.931, 2.122]",1.527,0.663,0.513
norefined,k2,0.911,"[-0.287, 2.108]",1.198,1.292,0.207
norefined,k3,-1.517,"[-3.238, 0.204]",1.721,-1.498,0.145
norefined,k4,-0.046,"[-1.102, 1.009]",1.055,-0.075,0.941
norefined,k5,0.432,"[-1.368, 2.232]",1.800,0.408,0.686
refined,tt,-1.078,"[-1.55, -0.606]",0.472,-3.883,0.001
refined,c,-5.978,"[-8.715, -3.241]",2.737,-3.712,0.001
refined,s,-3.226,"[-4.754, -1.698]",1.528,-3.587,0.001
refined,k0,-0.366,"[-1.025, 0.293]",0.659,-0.944,0.353
refined,k1,-1.334,"[-2.281, -0.387]",0.947,-2.394,0.023
refined,k2,-0.955,"[-2.002, 0.092]",1.047,-1.549,0.132
refined,k3,0.839,"[-0.337, 2.016]",1.177,1.212,0.235
refined,k4,0.006,"[-0.518, 0.531]",0.524,0.021,0.983
refined,k5,0.251,"[-0.844, 1.346]",1.095,0.390,0.700
