stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,45.260,1.857,0.000,0,9,1703009875.268,113184951.269,38
refined,256.191,1.857,0.000,0,9,1703009875.268,21153410.683,38
