stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,0.731,-4.372,-1.014,-0.872,0.828,1.218,-1.324,0.265,0.710,4316440121.610,1584,0,0,-0.167
norefined,2,0.254,-4.413,-1.117,-0.923,0.799,1.194,-1.348,0.202,0.667,2714956837.315,1584,0,0,-0.058
norefined,3,-0.239,-4.426,-1.152,-0.957,0.775,1.171,-1.366,0.154,0.637,499135911.726,1584,0,0,0.054
norefined,4,-0.736,-4.413,-1.143,-0.964,0.767,1.154,-1.368,0.115,0.621,167156959.769,1584,0,0,0.167
norefined,5,-0.295,-4.476,-1.299,-0.975,0.687,1.063,-1.441,0.071,0.552,385697207.615,1584,0,0,0.066
norefined,6,-0.793,-4.458,-1.285,-0.969,0.689,1.053,-1.435,0.040,0.540,140692535.369,1584,0,0,0.178
norefined,7,-0.333,-4.516,-1.422,-0.981,0.629,0.980,-1.494,0.016,0.488,340689191.795,1584,0,0,0.074
norefined,8,-0.831,-4.495,-1.403,-0.967,0.635,0.975,-1.482,-0.010,0.480,124372552.285,1584,0,0,0.185
norefined,9,-0.362,-4.551,-1.529,-0.979,0.586,0.911,-1.532,-0.024,0.437,314796250.896,1584,0,0,0.080
norefined,10,-0.860,-4.529,-1.507,-0.960,0.596,0.911,-1.517,-0.046,0.432,113184951.269,1584,0,0,0.190
refined,11,-0.860,-4.529,-1.507,-0.960,0.596,0.911,-1.517,-0.046,0.432,113184951.269,1584,0,0,0.190
refined,12,-0.565,-2.801,-1.935,0.150,-1.140,-0.435,0.330,0.219,-0.295,51602409.900,1584,0,0,0.202
refined,13,-0.789,-4.316,-2.389,-0.066,-1.066,-0.511,0.394,0.014,-0.225,23452448.319,1584,0,0,0.183
refined,14,-0.955,-5.292,-2.839,-0.212,-1.197,-0.696,0.596,-0.003,-0.006,21349611.813,1584,0,0,0.181
refined,15,-1.024,-5.676,-3.052,-0.293,-1.273,-0.821,0.725,-0.003,0.124,21187977.704,1584,0,0,0.180
refined,16,-1.052,-5.836,-3.143,-0.331,-1.305,-0.892,0.786,0.001,0.192,21161243.395,1584,0,0,0.180
refined,17,-1.066,-5.912,-3.188,-0.350,-1.321,-0.926,0.815,0.004,0.224,21155215.833,1584,0,0,0.180
refined,18,-1.073,-5.950,-3.210,-0.359,-1.329,-0.943,0.829,0.005,0.240,21153816.741,1584,0,0,0.180
refined,19,-1.076,-5.969,-3.220,-0.364,-1.332,-0.951,0.836,0.006,0.247,21153488.233,1584,0,0,0.180
refined,20,-1.078,-5.978,-3.226,-0.366,-1.334,-0.955,0.839,0.006,0.251,21153410.683,1584,0,0,0.180
