attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.016,"[-1.752, -0.28]",0.736,-2.502,0.031,25,0.250,9956093.285,0.064,-1.000,-0.016,0,0,fn
c,-6.946,"[-13.317, -0.575]",6.371,-1.976,0.076,25,0.250,9956093.285,0.064,-6.000,-0.946,0,0,fn
s,-3.163,"[-5.619, -0.708]",2.456,-2.335,0.042,25,0.250,9956093.285,0.064,-3.000,-0.163,0,0,fn
k0,-0.341,"[-2.354, 1.672]",2.013,-0.307,0.765,25,0.250,9956093.285,0.064,0.000,-0.341,0,0,fp
k1,-0.094,"[-3.158, 2.97]",3.064,-0.055,0.957,25,0.250,9956093.285,0.064,0.000,-0.094,0,0,fp
k2,-0.029,"[-1.6, 1.542]",1.571,-0.034,0.974,25,0.250,9956093.285,0.064,0.000,-0.029,0,0,fp
k3,0.547,"[-1.554, 2.648]",2.101,0.472,0.647,25,0.250,9956093.285,0.064,0.000,0.547,0,0,fp
k4,1.398,"[0.104, 2.692]",1.294,1.958,0.079,25,0.250,9956093.285,0.064,0.000,1.398,0,1,fp
k5,0.443,"[-1.707, 2.593]",2.150,0.373,0.717,25,0.250,9956093.285,0.064,0.000,0.443,0,0,fp
vot,0.146,,,,,25,0.250,9956093.285,0.064,0.167,-0.020,0,0,fn
tt,-1.078,"[-1.55, -0.606]",0.472,-3.883,0.001,25,0.500,21153410.683,0.074,-1.000,-0.078,0,0,fn
c,-5.978,"[-8.715, -3.241]",2.737,-3.712,0.001,25,0.500,21153410.683,0.074,-6.000,0.022,0,0,fn
s,-3.226,"[-4.754, -1.698]",1.528,-3.587,0.001,25,0.500,21153410.683,0.074,-3.000,-0.226,0,0,fn
k0,-0.366,"[-1.025, 0.293]",0.659,-0.944,0.353,25,0.500,21153410.683,0.074,0.000,-0.366,0,0,fp
k1,-1.334,"[-2.281, -0.387]",0.947,-2.394,0.023,25,0.500,21153410.683,0.074,0.000,-1.334,0,1,fp
k2,-0.955,"[-2.002, 0.092]",1.047,-1.549,0.132,25,0.500,21153410.683,0.074,0.000,-0.955,0,0,fp
k3,0.839,"[-0.337, 2.016]",1.177,1.212,0.235,25,0.500,21153410.683,0.074,0.000,0.839,0,0,fp
k4,0.006,"[-0.518, 0.531]",0.524,0.021,0.983,25,0.500,21153410.683,0.074,0.000,0.006,0,0,fp
k5,0.251,"[-0.844, 1.346]",1.095,0.390,0.700,25,0.500,21153410.683,0.074,0.000,0.251,0,0,fp
vot,0.180,,,,,25,0.500,21153410.683,0.074,0.167,0.014,0,0,fn
tt,-0.835,"[-1.096, -0.573]",0.261,-5.360,0.000,25,0.750,52625505.143,0.079,-1.000,0.165,0,0,fn
c,-4.579,"[-6.045, -3.112]",1.467,-5.237,0.000,25,0.750,52625505.143,0.079,-6.000,1.421,0,0,fn
s,-2.635,"[-3.508, -1.762]",0.873,-5.061,0.000,25,0.750,52625505.143,0.079,-3.000,0.365,0,0,fn
k0,-0.112,"[-0.53, 0.306]",0.418,-0.450,0.655,25,0.750,52625505.143,0.079,0.000,-0.112,0,0,fp
k1,-0.378,"[-0.971, 0.216]",0.593,-1.068,0.291,25,0.750,52625505.143,0.079,0.000,-0.378,0,0,fp
k2,-0.133,"[-0.666, 0.4]",0.533,-0.418,0.678,25,0.750,52625505.143,0.079,0.000,-0.133,0,0,fp
k3,0.316,"[-0.38, 1.012]",0.696,0.761,0.450,25,0.750,52625505.143,0.079,0.000,0.316,0,0,fp
k4,0.002,"[-0.363, 0.367]",0.365,0.009,0.993,25,0.750,52625505.143,0.079,0.000,0.002,0,0,fp
k5,-0.275,"[-1.02, 0.471]",0.745,-0.618,0.540,25,0.750,52625505.143,0.079,0.000,-0.275,0,0,fp
vot,0.182,,,,,25,0.750,52625505.143,0.079,0.167,0.016,0,0,fn
