stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.946,"[-1.989, 0.097]",1.043,-1.643,0.131
norefined,c,-4.535,"[-9.05, -0.019]",4.515,-1.820,0.099
norefined,s,-1.740,"[-3.308, -0.172]",1.568,-2.011,0.072
norefined,k0,-0.935,"[-4.029, 2.159]",3.094,-0.548,0.596
norefined,k1,1.079,"[-2.599, 4.756]",3.677,0.532,0.607
norefined,k2,0.368,"[-1.475, 2.211]",1.843,0.362,0.725
norefined,k3,-1.109,"[-3.676, 1.457]",2.567,-0.783,0.452
norefined,k4,0.370,"[-1.88, 2.62]",2.250,0.298,0.772
norefined,k5,0.276,"[-2.432, 2.984]",2.708,0.185,0.857
refined,tt,-1.016,"[-1.752, -0.28]",0.736,-2.502,0.031
refined,c,-6.946,"[-13.317, -0.575]",6.371,-1.976,0.076
refined,s,-3.163,"[-5.619, -0.708]",2.456,-2.335,0.042
refined,k0,-0.341,"[-2.354, 1.672]",2.013,-0.307,0.765
refined,k1,-0.094,"[-3.158, 2.97]",3.064,-0.055,0.957
refined,k2,-0.029,"[-1.6, 1.542]",1.571,-0.034,0.974
refined,k3,0.547,"[-1.554, 2.648]",2.101,0.472,0.647
refined,k4,1.398,"[0.104, 2.692]",1.294,1.958,0.079
refined,k5,0.443,"[-1.707, 2.593]",2.150,0.373,0.717
