attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.570,"[-2.927, -0.213]",1.357,-1.930,0.058,8.657,ngd,99,313541411.651,0.181,-1.000,-0.570,0,0,fn
c,-7.562,"[-14.495, -0.628]",6.933,-1.819,0.073,8.657,ngd,99,313541411.651,0.181,-6.000,-1.562,0,0,fn
s,-3.724,"[-7.346, -0.102]",3.622,-1.715,0.091,8.657,ngd,99,313541411.651,0.181,-3.000,-0.724,0,0,fn
k0,-0.504,"[-1.656, 0.648]",1.152,-0.730,0.468,8.657,ngd,99,313541411.651,0.181,0.000,-0.504,0,0,fp
k1,-0.909,"[-2.389, 0.571]",1.480,-1.025,0.309,8.657,ngd,99,313541411.651,0.181,0.000,-0.909,0,0,fp
k2,-0.111,"[-1.13, 0.909]",1.020,-0.181,0.857,8.657,ngd,99,313541411.651,0.181,0.000,-0.111,0,0,fp
k3,-0.692,"[-2.687, 1.302]",1.994,-0.579,0.564,8.657,ngd,99,313541411.651,0.181,0.000,-0.692,0,0,fp
k4,0.053,"[-0.829, 0.936]",0.883,0.101,0.920,8.657,ngd,99,313541411.651,0.181,0.000,0.053,0,0,fp
k5,-0.902,"[-2.253, 0.448]",1.351,-1.114,0.269,8.657,ngd,99,313541411.651,0.181,0.000,-0.902,0,0,fp
vot,0.208,,,,,8.657,ngd,99,313541411.651,0.181,0.167,0.041,0,0,fn
tt,-0.958,"[-1.443, -0.473]",0.485,-3.293,0.002,8.919,lm,99,229055438.419,0.155,-1.000,0.042,0,0,fn
c,-5.797,"[-9.003, -2.59]",3.206,-3.015,0.004,8.919,lm,99,229055438.419,0.155,-6.000,0.203,0,0,fn
s,-3.117,"[-4.817, -1.416]",1.701,-3.056,0.003,8.919,lm,99,229055438.419,0.155,-3.000,-0.117,0,0,fn
k0,0.373,"[-0.256, 1.001]",0.629,0.988,0.327,8.919,lm,99,229055438.419,0.155,0.000,0.373,0,0,fp
k1,0.008,"[-0.677, 0.694]",0.685,0.020,0.984,8.919,lm,99,229055438.419,0.155,0.000,0.008,0,0,fp
k2,-0.250,"[-0.839, 0.339]",0.589,-0.708,0.482,8.919,lm,99,229055438.419,0.155,0.000,-0.250,0,0,fp
k3,-0.083,"[-0.718, 0.552]",0.635,-0.218,0.828,8.919,lm,99,229055438.419,0.155,0.000,-0.083,0,0,fp
k4,-0.087,"[-0.594, 0.42]",0.507,-0.286,0.776,8.919,lm,99,229055438.419,0.155,0.000,-0.087,0,0,fp
k5,-0.179,"[-0.836, 0.478]",0.657,-0.454,0.651,8.919,lm,99,229055438.419,0.155,0.000,-0.179,0,0,fp
vot,0.165,,,,,8.919,lm,99,229055438.419,0.155,0.167,-0.001,0,0,fn
tt,-0.963,"[-1.452, -0.474]",0.489,-3.286,0.002,17.630,ngd+lm,99,229056127.487,0.155,-1.000,0.037,0,0,fn
c,-5.831,"[-9.062, -2.6]",3.231,-3.010,0.004,17.630,ngd+lm,99,229056127.487,0.155,-6.000,0.169,0,0,fn
s,-3.134,"[-4.848, -1.421]",1.714,-3.050,0.003,17.630,ngd+lm,99,229056127.487,0.155,-3.000,-0.134,0,0,fn
k0,0.375,"[-0.256, 1.006]",0.631,0.991,0.325,17.630,ngd+lm,99,229056127.487,0.155,0.000,0.375,0,0,fp
k1,0.012,"[-0.676, 0.7]",0.688,0.029,0.977,17.630,ngd+lm,99,229056127.487,0.155,0.000,0.012,0,0,fp
k2,-0.251,"[-0.842, 0.34]",0.591,-0.708,0.481,17.630,ngd+lm,99,229056127.487,0.155,0.000,-0.251,0,0,fp
k3,-0.084,"[-0.722, 0.553]",0.638,-0.221,0.826,17.630,ngd+lm,99,229056127.487,0.155,0.000,-0.084,0,0,fp
k4,-0.088,"[-0.597, 0.421]",0.509,-0.287,0.775,17.630,ngd+lm,99,229056127.487,0.155,0.000,-0.088,0,0,fp
k5,-0.176,"[-0.835, 0.483]",0.659,-0.446,0.657,17.630,ngd+lm,99,229056127.487,0.155,0.000,-0.176,0,0,fp
vot,0.165,,,,,17.630,ngd+lm,99,229056127.487,0.155,0.167,-0.002,0,0,fn
