stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,0.217,-7.210,-4.065,0.678,-1.416,0.289,0.258,-0.226,-0.354,1945798162.338,-0.030
norefined,2,-0.272,-7.212,-4.064,0.641,-1.465,0.237,0.214,-0.272,-0.376,1108083168.403,0.038
norefined,3,-0.762,-7.196,-4.046,0.598,-1.472,0.204,0.174,-0.328,-0.404,386541443.217,0.106
norefined,4,-1.256,-7.178,-3.988,0.594,-1.441,0.180,0.166,-0.342,-0.424,256247277.174,0.175
norefined,5,-0.937,-7.253,-4.003,0.674,-1.106,0.219,0.305,-0.296,-0.399,258595944.505,0.129
norefined,6,-1.422,-7.224,-3.958,0.673,-1.030,0.154,0.303,-0.319,-0.422,229868834.469,0.197
norefined,7,-0.986,-7.298,-3.978,0.708,-0.840,0.199,0.405,-0.286,-0.373,224791208.699,0.135
norefined,8,-1.471,-7.261,-3.937,0.704,-0.772,0.126,0.400,-0.313,-0.394,214963231.258,0.203
norefined,9,-0.998,-7.333,-3.966,0.719,-0.667,0.147,0.473,-0.289,-0.349,211889229.325,0.136
norefined,10,-1.487,-7.293,-3.923,0.714,-0.619,0.084,0.466,-0.313,-0.367,206399682.850,0.204
refined,11,-1.487,-7.293,-3.923,0.714,-0.619,0.084,0.466,-0.313,-0.367,206399682.850,0.204
refined,12,-0.941,-5.839,-2.723,0.263,0.250,-0.356,0.654,0.049,-0.065,130690194.534,0.161
refined,13,-0.991,-5.829,-2.861,0.409,0.165,-0.295,0.683,-0.087,-0.124,125663992.948,0.170
refined,14,-0.997,-5.876,-2.878,0.435,0.152,-0.291,0.704,-0.104,-0.141,125620976.898,0.170
refined,15,-0.998,-5.878,-2.881,0.436,0.150,-0.290,0.706,-0.106,-0.143,125620330.787,0.170
refined,16,-0.998,-5.879,-2.881,0.436,0.150,-0.290,0.707,-0.106,-0.143,125620314.225,0.170
refined,17,-0.998,-5.879,-2.881,0.436,0.150,-0.290,0.707,-0.106,-0.143,125620313.641,0.170
refined,18,-0.998,-5.879,-2.881,0.436,0.150,-0.290,0.707,-0.106,-0.143,125620313.617,0.170
refined,19,-0.998,-5.879,-2.881,0.436,0.150,-0.290,0.707,-0.106,-0.143,125620313.616,0.170
refined,20,-0.998,-5.879,-2.881,0.436,0.150,-0.290,0.707,-0.106,-0.143,125620313.616,0.170
