stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.429,"[-2.203, -0.655]",0.774,-3.686,0.000
norefined,c,-7.183,"[-11.152, -3.214]",3.969,-3.612,0.001
norefined,s,-4.149,"[-6.228, -2.07]",2.079,-3.984,0.000
norefined,k0,0.550,"[-0.477, 1.578]",1.027,1.069,0.289
norefined,k1,-0.925,"[-1.602, -0.248]",0.677,-2.728,0.008
norefined,k2,0.036,"[-0.606, 0.677]",0.641,0.111,0.912
norefined,k3,0.288,"[-1.137, 1.712]",1.424,0.403,0.688
norefined,k4,-0.334,"[-1.22, 0.551]",0.886,-0.753,0.454
norefined,k5,-0.379,"[-1.701, 0.943]",1.322,-0.573,0.569
refined,tt,-1.142,"[-1.632, -0.653]",0.489,-4.659,0.000
refined,c,-6.612,"[-9.494, -3.73]",2.882,-4.579,0.000
refined,s,-3.607,"[-5.061, -2.154]",1.454,-4.954,0.000
refined,k0,-0.110,"[-0.81, 0.591]",0.700,-0.312,0.756
refined,k1,-0.250,"[-0.645, 0.145]",0.395,-1.263,0.211
refined,k2,0.009,"[-0.509, 0.527]",0.518,0.035,0.972
refined,k3,-0.091,"[-1.12, 0.939]",1.030,-0.176,0.861
refined,k4,-0.081,"[-0.69, 0.529]",0.610,-0.264,0.793
refined,k5,0.433,"[-0.646, 1.513]",1.079,0.801,0.426
