stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.438,"[-2.128, -0.748]",0.690,-4.160,0.000
norefined,c,-7.396,"[-11.086, -3.706]",3.690,-4.001,0.000
norefined,s,-3.672,"[-5.331, -2.013]",1.659,-4.419,0.000
norefined,k0,0.681,"[-0.181, 1.544]",0.863,1.576,0.120
norefined,k1,-0.876,"[-1.434, -0.317]",0.558,-3.130,0.003
norefined,k2,-0.190,"[-0.739, 0.359]",0.549,-0.690,0.493
norefined,k3,0.256,"[-0.958, 1.469]",1.213,0.421,0.675
norefined,k4,-0.307,"[-1.116, 0.502]",0.809,-0.758,0.451
norefined,k5,-0.549,"[-1.647, 0.548]",1.098,-0.999,0.321
refined,tt,-1.005,"[-1.363, -0.647]",0.358,-5.605,0.000
refined,c,-6.253,"[-8.514, -3.992]",2.261,-5.520,0.000
refined,s,-2.784,"[-3.728, -1.84]",0.944,-5.885,0.000
refined,k0,0.274,"[-0.215, 0.763]",0.489,1.118,0.268
refined,k1,-0.245,"[-0.559, 0.068]",0.313,-1.563,0.123
refined,k2,-0.578,"[-0.94, -0.215]",0.363,-3.177,0.002
refined,k3,0.482,"[-0.286, 1.25]",0.768,1.253,0.215
refined,k4,0.146,"[-0.347, 0.64]",0.494,0.592,0.556
refined,k5,-0.479,"[-1.136, 0.178]",0.657,-1.455,0.150
