stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,20.595,1.727,0.000,76,0,9,3266704559.593,867309547.506
refined,35.492,1.727,0.000,76,0,9,3266704559.593,566387597.954
