stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,26.719,1.727,0.000,76,0,9,3115676076.219,678918908.382
refined,42.701,1.727,0.000,76,0,9,3115676076.219,462544730.878
