stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,0.216,-4.794,-1.675,-0.668,1.230,-0.928,-1.377,1.243,1.074,2769498348.353,-0.045
norefined,2,-0.273,-4.831,-1.657,-0.683,1.193,-0.975,-1.394,1.177,1.053,1228055856.045,0.057
norefined,3,-0.752,-4.859,-1.607,-0.681,1.191,-0.986,-1.344,1.057,1.040,1125978018.050,0.155
norefined,4,-0.302,-4.951,-1.643,-0.635,1.204,-0.897,-1.286,0.904,1.070,1071930466.857,0.061
norefined,5,-0.783,-4.966,-1.605,-0.619,1.207,-0.899,-1.232,0.789,1.071,1040470129.447,0.158
norefined,6,-0.323,-5.041,-1.664,-0.579,1.204,-0.818,-1.196,0.655,1.106,975719031.597,0.064
norefined,7,-0.810,-5.040,-1.640,-0.555,1.207,-0.822,-1.143,0.560,1.114,973642349.745,0.161
norefined,8,-0.342,-5.106,-1.713,-0.521,1.192,-0.750,-1.121,0.442,1.151,911917061.210,0.067
norefined,9,-0.833,-5.092,-1.694,-0.492,1.193,-0.759,-1.073,0.370,1.162,923987020.535,0.164
norefined,10,-0.362,-5.153,-1.773,-0.463,1.169,-0.696,-1.062,0.267,1.199,867309547.506,0.070
refined,11,-0.362,-5.153,-1.773,-0.463,1.169,-0.696,-1.062,0.267,1.199,867309547.506,0.070
refined,12,-0.447,-2.460,-1.160,0.444,0.243,-0.353,0.119,-0.733,0.996,945319490.166,0.182
refined,13,-0.658,-4.544,-2.124,0.401,0.351,-0.590,0.057,-0.724,1.622,657830056.774,0.145
refined,14,-1.164,-8.333,-3.883,0.229,0.469,-0.734,-0.007,-0.796,2.647,588739881.136,0.140
refined,15,-1.659,-11.955,-5.637,-0.060,-0.028,-0.457,0.694,-0.402,3.235,570019340.545,0.139
refined,16,-2.048,-14.853,-7.023,-0.124,-0.309,-0.403,1.237,-0.319,3.860,567015790.615,0.138
refined,17,-2.075,-15.033,-7.175,-0.163,-0.289,-0.518,1.349,-0.290,3.981,566590005.172,0.138
refined,18,-2.214,-16.005,-7.649,-0.140,-0.383,-0.506,1.506,-0.318,4.254,566448170.921,0.138
refined,19,-2.178,-15.706,-7.555,-0.165,-0.377,-0.546,1.526,-0.278,4.214,566410818.750,0.139
refined,20,-2.278,-16.416,-7.883,-0.127,-0.443,-0.524,1.618,-0.326,4.402,566387597.953,0.139
