stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-1.406,-7.756,-3.865,0.279,-0.633,-1.278,-1.270,-1.907,0.291,556223814.377,0.181
norefined,2,-0.985,-7.833,-3.961,0.232,-0.583,-1.079,-1.228,-1.809,0.252,408087952.345,0.126
norefined,3,-1.075,-7.851,-4.114,0.140,-0.358,-0.809,-1.162,-1.536,0.333,337096377.205,0.137
norefined,4,-0.928,-7.886,-4.257,0.057,-0.128,-0.545,-1.068,-1.282,0.400,318319231.997,0.118
norefined,5,-1.406,-7.813,-4.293,0.057,-0.079,-0.576,-1.015,-1.239,0.481,355362443.914,0.180
norefined,6,-0.947,-7.884,-4.341,0.048,-0.031,-0.424,-0.989,-1.176,0.435,302516667.326,0.120
norefined,7,-1.428,-7.811,-4.367,0.052,0.004,-0.467,-0.942,-1.142,0.513,340519694.409,0.183
norefined,8,-0.966,-7.881,-4.410,0.047,0.052,-0.322,-0.917,-1.086,0.467,290751481.290,0.123
norefined,9,-1.449,-7.809,-4.427,0.052,0.075,-0.372,-0.876,-1.058,0.542,329562175.928,0.186
norefined,10,-0.983,-7.879,-4.466,0.050,0.121,-0.234,-0.853,-1.007,0.497,282021195.369,0.125
refined,11,-0.983,-7.879,-4.466,0.050,0.121,-0.234,-0.853,-1.007,0.497,282021195.369,0.125
refined,12,-0.964,-5.487,-3.158,-0.321,0.305,0.446,0.081,-0.095,0.748,205842388.902,0.176
refined,13,-0.727,-3.734,-2.361,-0.268,0.078,0.622,0.011,-0.027,0.353,195975190.662,0.195
refined,14,-0.602,-3.025,-1.998,-0.256,-0.079,0.595,0.044,0.106,0.300,190694609.781,0.199
refined,15,-0.512,-2.455,-1.717,-0.240,-0.129,0.583,0.060,0.118,0.228,186063482.991,0.209
refined,16,-0.447,-2.066,-1.515,-0.227,-0.146,0.560,0.082,0.118,0.183,182258524.199,0.216
refined,17,-0.407,-1.838,-1.391,-0.214,-0.145,0.542,0.099,0.109,0.155,180212205.908,0.222
refined,18,-0.388,-1.727,-1.328,-0.205,-0.142,0.532,0.108,0.103,0.140,179528015.615,0.225
refined,19,-0.379,-1.676,-1.299,-0.201,-0.139,0.527,0.113,0.099,0.133,179358820.675,0.226
refined,20,-0.375,-1.653,-1.286,-0.199,-0.138,0.525,0.115,0.097,0.130,179322416.010,0.227
