stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.983,"[-1.565, -0.4]",0.583,-3.368,0.001
norefined,c,-7.879,"[-12.875, -2.883]",4.996,-3.148,0.002
norefined,s,-4.466,"[-7.172, -1.759]",2.706,-3.293,0.002
norefined,k0,0.050,"[-0.868, 0.968]",0.918,0.109,0.914
norefined,k1,0.121,"[-1.047, 1.289]",1.168,0.207,0.837
norefined,k2,-0.234,"[-1.243, 0.775]",1.009,-0.462,0.645
norefined,k3,-0.853,"[-2.15, 0.444]",1.297,-1.312,0.194
norefined,k4,-1.007,"[-2.428, 0.414]",1.421,-1.415,0.162
norefined,k5,0.497,"[-0.561, 1.555]",1.058,0.937,0.352
refined,tt,-0.375,"[-0.48, -0.269]",0.105,-7.097,0.000
refined,c,-1.653,"[-2.189, -1.117]",0.536,-6.154,0.000
refined,s,-1.286,"[-1.628, -0.943]",0.342,-7.492,0.000
refined,k0,-0.199,"[-0.515, 0.117]",0.316,-1.255,0.214
refined,k1,-0.138,"[-0.432, 0.156]",0.294,-0.934,0.353
refined,k2,0.525,"[0.289, 0.762]",0.236,4.433,0.000
refined,k3,0.115,"[-0.147, 0.377]",0.262,0.876,0.384
refined,k4,0.097,"[-0.208, 0.402]",0.305,0.635,0.528
refined,k5,0.130,"[-0.094, 0.353]",0.223,1.159,0.251
