stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.649,"[-4.486, 1.187]",2.836,-1.054,0.317
norefined,c,-7.394,"[-21.881, 7.092]",14.487,-0.925,0.377
norefined,s,-1.923,"[-6.467, 2.621]",4.544,-0.767,0.461
norefined,k0,-1.310,"[-6.723, 4.102]",5.412,-0.439,0.670
norefined,k1,-1.625,"[-5.93, 2.68]",4.305,-0.684,0.509
norefined,k2,0.697,"[-4.355, 5.75]",5.052,0.250,0.807
norefined,k3,0.531,"[-3.751, 4.813]",4.282,0.225,0.827
norefined,k4,1.138,"[-3.182, 5.458]",4.320,0.478,0.643
norefined,k5,-1.112,"[-5.173, 2.948]",4.060,-0.497,0.630
refined,tt,-1.649,"[-4.486, 1.187]",2.836,-1.054,0.317
refined,c,-7.394,"[-21.881, 7.092]",14.487,-0.925,0.377
refined,s,-1.923,"[-6.467, 2.621]",4.544,-0.767,0.461
refined,k0,-1.310,"[-6.723, 4.102]",5.412,-0.439,0.670
refined,k1,-1.625,"[-5.93, 2.68]",4.305,-0.684,0.509
refined,k2,0.697,"[-4.355, 5.75]",5.052,0.250,0.807
refined,k3,0.531,"[-3.751, 4.813]",4.282,0.225,0.827
refined,k4,1.138,"[-3.182, 5.458]",4.320,0.478,0.643
refined,k5,-1.112,"[-5.173, 2.948]",4.060,-0.497,0.630
