stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,9.337,2.347,0.001,19,0,9,556783787.299,59212147.187
refined,9.337,2.347,0.001,19,0,9,556783787.299,59212147.187
