stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-0.174,-7.599,-1.378,-1.366,-1.721,0.741,0.474,1.276,-1.130,740291534.966,0.023
norefined,2,-0.666,-7.578,-1.440,-1.346,-1.707,0.700,0.497,1.257,-1.138,315500820.537,0.088
norefined,3,-1.148,-7.516,-1.525,-1.301,-1.683,0.690,0.544,1.290,-1.164,93862841.246,0.153
norefined,4,-1.637,-7.427,-1.567,-1.320,-1.664,0.672,0.553,1.276,-1.162,65540434.241,0.220
norefined,5,-1.152,-7.500,-1.654,-1.303,-1.671,0.704,0.527,1.256,-1.157,86591875.285,0.154
norefined,6,-1.641,-7.412,-1.694,-1.322,-1.651,0.684,0.537,1.239,-1.153,63263281.839,0.221
norefined,7,-1.156,-7.488,-1.774,-1.301,-1.659,0.715,0.518,1.213,-1.143,80124355.818,0.154
norefined,8,-1.645,-7.401,-1.813,-1.319,-1.639,0.693,0.529,1.193,-1.136,61184955.391,0.222
norefined,9,-1.160,-7.481,-1.885,-1.293,-1.646,0.721,0.519,1.160,-1.121,74294527.528,0.155
norefined,10,-1.649,-7.394,-1.923,-1.310,-1.625,0.697,0.531,1.138,-1.112,59212147.187,0.223
refined,11,-1.649,-7.394,-1.923,-1.310,-1.625,0.697,0.531,1.138,-1.112,59212147.187,0.223
refined,12,-0.210,-1.779,-2.344,-0.092,2.494,0.008,0.176,-1.752,2.100,487021462.619,0.118
refined,13,-0.024,0.897,2.297,0.133,-3.051,-1.097,-0.053,1.805,-2.122,1845328012.002,-0.027
refined,14,-0.187,-5.020,-6.141,-5.043,8.109,-0.214,5.081,-1.116,1.126,668901564.530,0.037
refined,15,-0.296,9.796,11.417,19.294,-16.796,-2.209,-20.166,-0.206,0.706,2111094682.201,-0.030
refined,16,2.537,-111.826,-121.536,-224.229,179.507,14.639,218.201,17.687,-7.678,1181542747.965,-0.023
refined,17,80.350,-20.968,-123.848,-1204.758,894.225,-2209.800,-161.345,1770.002,-809.298,997960526.810,-3.832
refined,18,2040.664,789.066,-1506.664,837.587,374.399,-1599.673,1787.698,3608.071,-2086.821,2985948953.085,2.586
refined,19,19725.945,-17003.102,21822.127,33348.661,14233.417,-12498.861,-6845.817,5144.025,10677.401,3404461455.231,-1.160
refined,20,19725.945,-17003.102,21822.127,33348.661,14233.417,-12498.861,-6845.817,5144.025,10677.401,3404461455.231,-1.160
