attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.808,"[-1.141, -0.475]",0.333,-4.041,0.000,4.121,ngd,68,259913116.599,0.166,-1.000,0.192,0,0,fn
c,-5.621,"[-7.68, -3.563]",2.058,-4.551,0.000,4.121,ngd,68,259913116.599,0.166,-6.000,0.379,0,0,fn
s,-3.131,"[-4.262, -2.0]",1.131,-4.612,0.000,4.121,ngd,68,259913116.599,0.166,-3.000,-0.131,0,0,fn
vot,0.144,,,,,4.121,ngd,68,259913116.599,0.166,0.167,-0.023,0,0,fn
tt,-7377.988,"[nan, nan]",,,,4.452,lm,68,1136332007.741,0.346,-1.000,-7376.988,0,0,fn
c,-35282.062,"[nan, nan]",,,,4.452,lm,68,1136332007.741,0.346,-6.000,-35276.062,0,0,fn
s,-5536.905,"[nan, nan]",,,,4.452,lm,68,1136332007.741,0.346,-3.000,-5533.905,0,0,fn
vot,0.209,,,,,4.452,lm,68,1136332007.741,0.346,0.167,0.042,0,0,fn
tt,-0.687,"[-0.886, -0.488]",0.199,-5.756,0.000,8.699,ngd+lm,68,189404678.653,0.141,-1.000,0.313,0,0,fn
c,-3.876,"[-4.974, -2.779]",1.098,-5.884,0.000,8.699,ngd+lm,68,189404678.653,0.141,-6.000,2.124,0,0,fn
s,-1.946,"[-2.474, -1.418]",0.528,-6.139,0.000,8.699,ngd+lm,68,189404678.653,0.141,-3.000,1.054,0,0,fn
vot,0.177,,,,,8.699,ngd+lm,68,189404678.653,0.141,0.167,0.011,0,0,fn
