attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.570,"[-0.733, -0.406]",0.163,-5.808,0.000,45.396,ngd,48,194720738.250,0.145,-1.000,0.430,0,0,fn
c,-4.691,"[-6.004, -3.378]",1.313,-5.952,0.000,45.396,ngd,48,194720738.250,0.145,-6.000,1.309,0,0,fn
s,-2.402,"[-3.082, -1.722]",0.680,-5.886,0.000,45.396,ngd,48,194720738.250,0.145,-3.000,0.598,0,0,fn
vot,0.121,,,,,45.396,ngd,48,194720738.250,0.145,0.167,-0.045,0,0,fn
tt,-1.161,"[-1.51, -0.812]",0.349,-5.539,0.000,53.249,lm,48,181442271.999,0.140,-1.000,-0.161,0,0,fn
c,-7.427,"[-9.677, -5.178]",2.249,-5.502,0.000,53.249,lm,48,181442271.999,0.140,-6.000,-1.427,0,0,fn
s,-3.850,"[-5.051, -2.649]",1.201,-5.342,0.000,53.249,lm,48,181442271.999,0.140,-3.000,-0.850,0,0,fn
vot,0.156,,,,,53.249,lm,48,181442271.999,0.140,0.167,-0.010,0,0,fn
tt,-1.101,"[-1.438, -0.763]",0.337,-5.437,0.000,91.650,ngd+lm,48,180381500.182,0.140,-1.000,-0.101,0,0,fn
c,-7.599,"[-9.923, -5.274]",2.324,-5.447,0.000,91.650,ngd+lm,48,180381500.182,0.140,-6.000,-1.599,0,0,fn
s,-3.838,"[-5.052, -2.623]",1.215,-5.264,0.000,91.650,ngd+lm,48,180381500.182,0.140,-3.000,-0.838,0,0,fn
vot,0.145,,,,,91.650,ngd+lm,48,180381500.182,0.140,0.167,-0.022,0,0,fn
