attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.970,"[-1.334, -0.607]",0.363,-4.456,0.000,47,0.150,206827779.996,0.150,-1.000,0.030,0,0,fn
c,-6.307,"[-8.471, -4.142]",2.164,-4.860,0.000,47,0.150,206827779.996,0.150,-6.000,-0.307,0,0,fn
s,-3.075,"[-4.207, -1.942]",1.133,-4.527,0.000,47,0.150,206827779.996,0.150,-3.000,-0.075,0,0,fn
k0,0.084,"[-0.603, 0.77]",0.686,0.203,0.840,47,0.150,206827779.996,0.150,0.000,0.084,0,0,fp
k1,0.117,"[-0.688, 0.923]",0.806,0.242,0.809,47,0.150,206827779.996,0.150,0.000,0.117,0,0,fp
k2,-0.366,"[-0.909, 0.176]",0.542,-1.126,0.264,47,0.150,206827779.996,0.150,0.000,-0.366,0,0,fp
k3,-0.089,"[-0.826, 0.649]",0.737,-0.200,0.842,47,0.150,206827779.996,0.150,0.000,-0.089,0,0,fp
k4,0.280,"[-0.218, 0.779]",0.499,0.938,0.351,47,0.150,206827779.996,0.150,0.000,0.280,0,0,fp
k5,-0.109,"[-0.924, 0.707]",0.816,-0.222,0.825,47,0.150,206827779.996,0.150,0.000,-0.109,0,0,fp
vot,0.154,,,,,47,0.150,206827779.996,0.150,0.167,-0.013,0,0,fn
tt,-1.036,"[-1.552, -0.52]",0.516,-3.350,0.001,47,0.200,344208154.382,0.189,-1.000,-0.036,0,0,fn
c,-6.185,"[-8.98, -3.389]",2.795,-3.690,0.000,47,0.200,344208154.382,0.189,-6.000,-0.185,0,0,fn
s,-2.884,"[-4.241, -1.528]",1.356,-3.547,0.001,47,0.200,344208154.382,0.189,-3.000,0.116,0,0,fn
k0,-0.577,"[-1.551, 0.398]",0.975,-0.987,0.327,47,0.200,344208154.382,0.189,0.000,-0.577,0,0,fp
k1,0.139,"[-0.837, 1.115]",0.976,0.238,0.813,47,0.200,344208154.382,0.189,0.000,0.139,0,0,fp
k2,0.480,"[-0.591, 1.551]",1.071,0.748,0.457,47,0.200,344208154.382,0.189,0.000,0.480,0,0,fp
k3,0.044,"[-0.868, 0.955]",0.912,0.080,0.937,47,0.200,344208154.382,0.189,0.000,0.044,0,0,fp
k4,0.304,"[-0.376, 0.984]",0.680,0.746,0.458,47,0.200,344208154.382,0.189,0.000,0.304,0,0,fp
k5,-0.741,"[-1.806, 0.325]",1.065,-1.160,0.250,47,0.200,344208154.382,0.189,0.000,-0.741,0,0,fp
vot,0.168,,,,,47,0.200,344208154.382,0.189,0.167,0.001,0,0,fn
tt,-2.450,"[-4.427, -0.473]",1.977,-2.067,0.043,47,0.250,479929994.508,0.223,-1.000,-1.450,0,0,fn
c,-17.039,"[-31.189, -2.889]",14.150,-2.009,0.049,47,0.250,479929994.508,0.223,-6.000,-11.039,0,0,fn
s,-7.707,"[-14.099, -1.315]",6.392,-2.011,0.048,47,0.250,479929994.508,0.223,-3.000,-4.707,0,0,fn
k0,-3.774,"[-7.239, -0.309]",3.465,-1.817,0.074,47,0.250,479929994.508,0.223,0.000,-3.774,0,1,fp
k1,1.661,"[-0.738, 4.06]",2.399,1.155,0.252,47,0.250,479929994.508,0.223,0.000,1.661,0,0,fp
k2,1.234,"[-0.951, 3.419]",2.185,0.942,0.350,47,0.250,479929994.508,0.223,0.000,1.234,0,0,fp
k3,2.145,"[-0.973, 5.264]",3.118,1.147,0.255,47,0.250,479929994.508,0.223,0.000,2.145,0,0,fp
k4,0.977,"[-0.893, 2.847]",1.870,0.871,0.387,47,0.250,479929994.508,0.223,0.000,0.977,0,0,fp
k5,-2.816,"[-5.976, 0.345]",3.161,-1.486,0.142,47,0.250,479929994.508,0.223,0.000,-2.816,0,0,fp
vot,0.144,,,,,47,0.250,479929994.508,0.223,0.167,-0.023,0,0,fn
