stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-0.705,-6.714,-2.264,-1.606,-1.444,1.009,1.722,-1.174,-1.073,306501612.480,0.105
norefined,2,-1.150,-6.678,-2.312,-1.517,-1.322,0.990,1.676,-1.125,-1.218,289157929.980,0.172
norefined,3,-0.769,-6.703,-2.523,-1.379,-1.145,0.941,1.659,-1.114,-1.301,225580660.454,0.115
norefined,4,-1.221,-6.699,-2.491,-1.267,-1.022,0.897,1.594,-1.073,-1.397,253504219.213,0.182
norefined,5,-0.773,-6.725,-2.678,-1.189,-0.955,0.867,1.551,-1.078,-1.408,195230296.248,0.115
norefined,6,-1.241,-6.731,-2.598,-1.108,-0.874,0.824,1.478,-1.044,-1.466,236250713.771,0.184
norefined,7,-0.779,-6.758,-2.767,-1.051,-0.844,0.799,1.431,-1.057,-1.449,176916496.892,0.115
norefined,8,-1.252,-6.765,-2.674,-0.987,-0.782,0.759,1.355,-1.027,-1.491,223835441.964,0.185
norefined,9,-0.786,-6.792,-2.835,-0.940,-0.768,0.736,1.310,-1.043,-1.462,163096170.063,0.116
norefined,10,-1.261,-6.798,-2.737,-0.887,-0.716,0.699,1.233,-1.014,-1.495,213458040.671,0.185
refined,11,-0.786,-6.792,-2.835,-0.940,-0.768,0.736,1.310,-1.043,-1.462,163096170.063,0.116
refined,12,-0.669,-3.375,-2.041,0.028,1.010,0.387,-1.203,0.623,0.784,181250031.168,0.198
refined,13,-0.701,-4.339,-2.141,-0.154,0.630,0.546,-0.647,0.143,0.120,60250234.848,0.162
refined,14,-0.923,-6.014,-2.926,-0.235,0.298,0.453,-0.442,0.197,-0.046,48480366.210,0.154
refined,15,-1.004,-6.570,-3.218,-0.290,0.125,0.254,-0.332,0.216,-0.128,47587300.102,0.153
refined,16,-0.982,-6.410,-3.143,-0.300,0.173,0.282,-0.345,0.201,-0.108,47567551.699,0.153
refined,17,-0.993,-6.486,-3.180,-0.299,0.158,0.272,-0.345,0.207,-0.115,47564799.458,0.153
refined,18,-0.989,-6.456,-3.165,-0.299,0.163,0.275,-0.345,0.205,-0.112,47564404.704,0.153
refined,19,-0.990,-6.468,-3.171,-0.299,0.161,0.274,-0.345,0.206,-0.113,47564341.494,0.153
refined,20,-0.990,-6.463,-3.168,-0.299,0.162,0.274,-0.345,0.205,-0.113,47564331.683,0.153
