stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,52.465,1.857,0.000,38,0,9,1230894448.921,71222986.621
refined,128.662,1.857,0.000,38,0,9,1230894448.921,30073538.137
