stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,74.720,1.765,0.000,57,0,9,2448064590.098,163096170.063
refined,269.165,1.765,0.000,57,0,9,2448064590.098,47564331.683
