stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,77.673,1.727,0.000,0,9,3056289550.521,267307026.247,76
refined,116.952,1.727,0.000,0,9,3056289550.521,182902788.256,76
