stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,126.554,2.023,0.000,76,0,9,3132507068.413,174030433.132
refined,262.265,2.023,0.000,76,0,9,3132507068.413,86462569.791
