stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,125.936,2.023,0.000,76,0,9,3135380601.874,174996403.123
refined,227.729,2.023,0.000,76,0,9,3135380601.874,99250907.348
