stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.049,"[-1.831, -0.266]",0.782,-2.278,0.030
norefined,c,-7.435,"[-13.071, -1.798]",5.637,-2.241,0.033
norefined,s,-2.787,"[-5.042, -0.531]",2.255,-2.100,0.045
norefined,k0,0.400,"[-1.081, 1.881]",1.481,0.459,0.650
norefined,k1,-1.009,"[-2.901, 0.883]",1.892,-0.906,0.372
norefined,k2,0.767,"[-1.019, 2.553]",1.786,0.730,0.471
norefined,k3,-0.592,"[-2.204, 1.019]",1.611,-0.625,0.537
norefined,k4,0.393,"[-1.021, 1.806]",1.414,0.472,0.641
norefined,k5,-0.108,"[-1.635, 1.418]",1.527,-0.121,0.905
refined,tt,-1.564,"[-2.446, -0.682]",0.882,-3.012,0.005
refined,c,-7.339,"[-11.38, -3.298]",4.041,-3.086,0.004
refined,s,-3.939,"[-6.193, -1.685]",2.254,-2.970,0.006
refined,k0,-1.259,"[-2.777, 0.26]",1.518,-1.409,0.170
refined,k1,1.376,"[0.095, 2.658]",1.281,1.825,0.078
refined,k2,0.978,"[-0.301, 2.257]",1.279,1.299,0.204
refined,k3,-0.107,"[-1.117, 0.903]",1.010,-0.180,0.859
refined,k4,0.358,"[-0.591, 1.306]",0.949,0.640,0.527
refined,k5,-1.253,"[-2.503, -0.004]",1.250,-1.704,0.099
