stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.627,"[-1.234, -0.021]",0.606,-2.064,0.043
norefined,c,-4.557,"[-8.516, -0.598]",3.959,-2.298,0.025
norefined,s,-3.313,"[-6.145, -0.482]",2.831,-2.336,0.022
norefined,k0,0.701,"[-0.402, 1.803]",1.102,1.269,0.209
norefined,k1,-0.410,"[-1.279, 0.459]",0.869,-0.941,0.350
norefined,k2,1.236,"[0.056, 2.416]",1.180,2.090,0.040
norefined,k3,-2.079,"[-4.188, 0.03]",2.109,-1.968,0.053
norefined,k4,0.856,"[-0.633, 2.346]",1.490,1.147,0.255
norefined,k5,1.131,"[-0.403, 2.666]",1.534,1.472,0.146
refined,tt,-0.917,"[-1.167, -0.666]",0.250,-7.305,0.000
refined,c,-5.344,"[-6.796, -3.892]",1.452,-7.347,0.000
refined,s,-2.560,"[-3.288, -1.832]",0.728,-7.022,0.000
refined,k0,-0.225,"[-0.599, 0.15]",0.374,-1.199,0.235
refined,k1,0.008,"[-0.283, 0.299]",0.291,0.057,0.955
refined,k2,0.036,"[-0.289, 0.36]",0.324,0.221,0.826
refined,k3,0.169,"[-0.231, 0.568]",0.400,0.842,0.403
refined,k4,0.187,"[-0.235, 0.609]",0.422,0.884,0.380
refined,k5,0.026,"[-0.42, 0.472]",0.446,0.115,0.909
