stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,32.961,2.023,0.000,76,0,9,2616586936.547,482091678.936
refined,78.525,2.023,0.000,76,0,9,2616586936.547,226580944.541
