stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,63.544,2.023,0.000,76,0,9,3592023206.705,376691960.092
refined,151.439,2.023,0.000,76,0,9,3592023206.705,168303111.548
