stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.789,"[-1.588, 0.01]",0.799,-1.971,0.053
norefined,c,-5.655,"[-10.611, -0.7]",4.956,-2.278,0.026
norefined,s,-2.411,"[-4.454, -0.368]",2.043,-2.356,0.021
norefined,k0,-0.828,"[-2.268, 0.612]",1.440,-1.148,0.255
norefined,k1,0.689,"[-0.825, 2.203]",1.514,0.909,0.367
norefined,k2,0.253,"[-1.571, 2.077]",1.824,0.277,0.783
norefined,k3,-1.012,"[-2.73, 0.706]",1.718,-1.176,0.244
norefined,k4,-0.049,"[-1.363, 1.266]",1.314,-0.074,0.941
norefined,k5,-0.388,"[-1.802, 1.026]",1.414,-0.548,0.586
refined,tt,-1.495,"[-2.779, -0.21]",1.285,-2.323,0.023
refined,c,-6.954,"[-12.892, -1.015]",5.938,-2.337,0.022
refined,s,-4.285,"[-7.929, -0.64]",3.645,-2.347,0.022
refined,k0,-0.427,"[-2.003, 1.15]",1.576,-0.540,0.591
refined,k1,0.585,"[-1.034, 2.205]",1.619,0.721,0.473
refined,k2,-1.189,"[-4.445, 2.068]",3.256,-0.728,0.469
refined,k3,-0.491,"[-1.924, 0.943]",1.434,-0.683,0.497
refined,k4,0.128,"[-1.183, 1.439]",1.311,0.195,0.846
refined,k5,0.525,"[-0.845, 1.895]",1.370,0.765,0.447
