stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.659,"[-1.193, -0.125]",0.534,-2.465,0.016
norefined,c,-5.708,"[-9.571, -1.844]",3.863,-2.949,0.004
norefined,s,-2.257,"[-3.756, -0.758]",1.499,-3.006,0.004
norefined,k0,-0.850,"[-1.96, 0.261]",1.111,-1.527,0.131
norefined,k1,0.701,"[-0.494, 1.897]",1.195,1.171,0.246
norefined,k2,0.343,"[-1.086, 1.771]",1.429,0.479,0.634
norefined,k3,-1.015,"[-2.377, 0.348]",1.363,-1.486,0.142
norefined,k4,-0.011,"[-1.059, 1.038]",1.049,-0.020,0.984
norefined,k5,-0.443,"[-1.576, 0.691]",1.133,-0.780,0.438
refined,tt,-1.017,"[-1.462, -0.572]",0.445,-4.560,0.000
refined,c,-5.576,"[-8.076, -3.076]",2.500,-4.452,0.000
refined,s,-2.849,"[-3.95, -1.747]",1.101,-5.163,0.000
refined,k0,-0.508,"[-1.312, 0.296]",0.804,-1.262,0.212
refined,k1,-0.110,"[-0.8, 0.58]",0.690,-0.318,0.751
refined,k2,0.007,"[-1.073, 1.088]",1.081,0.013,0.989
refined,k3,-0.173,"[-0.982, 0.636]",0.809,-0.427,0.671
refined,k4,-0.036,"[-0.717, 0.646]",0.681,-0.104,0.917
refined,k5,0.030,"[-0.717, 0.777]",0.747,0.080,0.936
