attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.916,"[-1.562, -0.27]",0.646,-2.366,0.021,8.672,ngd,50,438216519.190,0.215,-1.000,0.084,0,0,fn
c,-5.951,"[-10.247, -1.655]",4.296,-2.310,0.024,8.672,ngd,50,438216519.190,0.215,-6.000,0.049,0,0,fn
s,-4.115,"[-6.647, -1.582]",2.532,-2.710,0.009,8.672,ngd,50,438216519.190,0.215,-3.000,-1.115,0,0,fn
k0,0.646,"[-0.249, 1.54]",0.894,1.204,0.233,8.672,ngd,50,438216519.190,0.215,0.000,0.646,0,0,fp
k1,-0.986,"[-1.761, -0.21]",0.776,-2.120,0.038,8.672,ngd,50,438216519.190,0.215,0.000,-0.986,0,1,fp
k2,0.553,"[-0.58, 1.685]",1.133,0.814,0.419,8.672,ngd,50,438216519.190,0.215,0.000,0.553,0,0,fp
k3,0.737,"[-0.235, 1.709]",0.972,1.265,0.210,8.672,ngd,50,438216519.190,0.215,0.000,0.737,0,0,fp
k4,1.279,"[0.024, 2.534]",1.255,1.699,0.094,8.672,ngd,50,438216519.190,0.215,0.000,1.279,0,1,fp
k5,0.983,"[-0.375, 2.341]",1.358,1.208,0.231,8.672,ngd,50,438216519.190,0.215,0.000,0.983,0,0,fp
vot,0.154,,,,,8.672,ngd,50,438216519.190,0.215,0.167,-0.013,0,0,fn
tt,-2.700,"[-7.704, 2.304]",5.004,-0.900,0.371,8.937,lm,50,2379953600.923,0.501,-1.000,-1.700,1,0,fn
c,-5.233,"[-15.545, 5.08]",10.313,-0.846,0.400,8.937,lm,50,2379953600.923,0.501,-6.000,0.767,1,0,fn
s,-3.712,"[-10.576, 3.153]",6.864,-0.902,0.370,8.937,lm,50,2379953600.923,0.501,-3.000,-0.712,1,0,fn
k0,1.427,"[-1.813, 4.667]",3.240,0.735,0.465,8.937,lm,50,2379953600.923,0.501,0.000,1.427,0,0,fp
k1,-0.745,"[-3.792, 2.303]",3.048,-0.408,0.685,8.937,lm,50,2379953600.923,0.501,0.000,-0.745,0,0,fp
k2,1.003,"[-2.002, 4.008]",3.005,0.557,0.580,8.937,lm,50,2379953600.923,0.501,0.000,1.003,0,0,fp
k3,0.972,"[-3.931, 5.876]",4.904,0.331,0.742,8.937,lm,50,2379953600.923,0.501,0.000,0.972,0,0,fp
k4,1.564,"[-3.408, 6.536]",4.972,0.525,0.602,8.937,lm,50,2379953600.923,0.501,0.000,1.564,0,0,fp
k5,1.610,"[-2.383, 5.603]",3.993,0.673,0.504,8.937,lm,50,2379953600.923,0.501,0.000,1.610,0,0,fp
vot,0.516,,,,,8.937,lm,50,2379953600.923,0.501,0.167,0.349,0,0,fn
tt,-0.695,"[-0.978, -0.412]",0.283,-4.092,0.000,17.622,ngd+lm,50,202533539.264,0.146,-1.000,0.305,0,0,fn
c,-4.116,"[-5.896, -2.337]",1.779,-3.859,0.000,17.622,ngd+lm,50,202533539.264,0.146,-6.000,1.884,0,0,fn
s,-2.450,"[-3.342, -1.557]",0.893,-4.578,0.000,17.622,ngd+lm,50,202533539.264,0.146,-3.000,0.550,0,0,fn
k0,-0.207,"[-0.69, 0.275]",0.482,-0.718,0.475,17.622,ngd+lm,50,202533539.264,0.146,0.000,-0.207,0,0,fp
k1,0.143,"[-0.202, 0.488]",0.345,0.693,0.490,17.622,ngd+lm,50,202533539.264,0.146,0.000,0.143,0,0,fp
k2,0.121,"[-0.45, 0.692]",0.571,0.353,0.725,17.622,ngd+lm,50,202533539.264,0.146,0.000,0.121,0,0,fp
k3,-0.109,"[-0.599, 0.382]",0.490,-0.369,0.713,17.622,ngd+lm,50,202533539.264,0.146,0.000,-0.109,0,0,fp
k4,0.442,"[-0.224, 1.108]",0.666,1.107,0.272,17.622,ngd+lm,50,202533539.264,0.146,0.000,0.442,0,0,fp
k5,-0.175,"[-0.746, 0.396]",0.571,-0.511,0.611,17.622,ngd+lm,50,202533539.264,0.146,0.000,-0.175,0,0,fp
vot,0.169,,,,,17.622,ngd+lm,50,202533539.264,0.146,0.167,0.002,0,0,fn
