attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.027,"[-1.471, -0.583]",0.444,-3.854,0.000,5.560,ngd,71,182426419.878,0.136,-1.000,-0.027,0,0,fn
c,-6.321,"[-8.973, -3.668]",2.653,-3.970,0.000,5.560,ngd,71,182426419.878,0.136,-6.000,-0.321,0,0,fn
s,-3.066,"[-4.316, -1.816]",1.250,-4.085,0.000,5.560,ngd,71,182426419.878,0.136,-3.000,-0.066,0,0,fn
vot,0.162,,,,,5.560,ngd,71,182426419.878,0.136,0.167,-0.004,0,0,fn
tt,-49994.808,"[-6.760126215765231e+88, 6.760126215765231e+88]",67601262157652310800566405001551052638960869634114087223319379485882255057164614603112448.000,-0.000,1.000,6.118,lm,71,4654723876.261,0.686,-1.000,-49993.808,1,0,fn
c,14276.440,"[-4.71832620332833e+88, 4.71832620332833e+88]",47183262033283299810159330551777142715266659627703762509666472810463216581375524018847744.000,0.000,1.000,6.118,lm,71,4654723876.261,0.686,-6.000,14282.440,1,0,fn
s,-52081.722,"[-5.175721010160481e+88, 5.175721010160481e+88]",51757210101604808913396807525356469279534605636872279278243937887753069730976922261782528.000,-0.000,1.000,6.118,lm,71,4654723876.261,0.686,-3.000,-52078.722,1,0,fn
vot,-3.502,,,,,6.118,lm,71,4654723876.261,0.686,0.167,-3.669,0,0,fn
tt,-0.901,"[-1.242, -0.559]",0.341,-4.395,0.000,11.543,ngd+lm,71,173359591.550,0.132,-1.000,0.099,0,0,fn
c,-5.261,"[-7.21, -3.311]",1.949,-4.496,0.000,11.543,ngd+lm,71,173359591.550,0.132,-6.000,0.739,0,0,fn
s,-2.566,"[-3.516, -1.616]",0.950,-4.501,0.000,11.543,ngd+lm,71,173359591.550,0.132,-3.000,0.434,0,0,fn
vot,0.171,,,,,11.543,ngd+lm,71,173359591.550,0.132,0.167,0.005,0,0,fn
