stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.653,"[-1.198, -0.108]",0.545,-1.999,0.050
norefined,c,-6.134,"[-9.996, -2.271]",3.862,-2.649,0.010
norefined,s,-3.787,"[-6.236, -1.339]",2.448,-2.580,0.012
norefined,k0,0.469,"[-0.468, 1.405]",0.937,0.834,0.407
norefined,k1,0.797,"[-0.382, 1.976]",1.179,1.128,0.263
norefined,k2,0.545,"[-0.539, 1.628]",1.084,0.838,0.405
norefined,k3,-1.355,"[-2.473, -0.238]",1.118,-2.023,0.047
norefined,k4,0.072,"[-0.504, 0.648]",0.576,0.209,0.835
norefined,k5,-0.226,"[-0.92, 0.469]",0.694,-0.542,0.589
refined,tt,-1.373,"[-2.33, -0.417]",0.956,-2.394,0.019
refined,c,-9.331,"[-15.808, -2.854]",6.477,-2.403,0.019
refined,s,-4.065,"[-6.61, -1.519]",2.545,-2.663,0.010
refined,k0,-0.763,"[-1.98, 0.453]",1.217,-1.047,0.299
refined,k1,1.818,"[0.574, 3.063]",1.244,2.437,0.017
refined,k2,0.210,"[-0.624, 1.045]",0.834,0.420,0.676
refined,k3,-0.381,"[-1.117, 0.354]",0.736,-0.865,0.390
refined,k4,0.425,"[-0.357, 1.207]",0.782,0.906,0.368
refined,k5,-0.901,"[-1.863, 0.061]",0.962,-1.562,0.123
