stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,27.872,1.727,0.000,76,0,9,2850803187.557,600932628.902
refined,31.706,1.727,0.000,76,0,9,2850803187.557,542084575.834
