stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.376,"[-2.628, -0.125]",1.252,-1.834,0.071
norefined,c,-7.850,"[-14.637, -1.064]",6.787,-1.929,0.058
norefined,s,-3.405,"[-6.477, -0.333]",3.072,-1.849,0.069
norefined,k0,0.534,"[-0.746, 1.814]",1.280,0.696,0.489
norefined,k1,0.566,"[-0.928, 2.06]",1.494,0.632,0.529
norefined,k2,-0.572,"[-1.903, 0.758]",1.331,-0.717,0.476
norefined,k3,-0.950,"[-2.303, 0.402]",1.352,-1.172,0.245
norefined,k4,-0.046,"[-1.952, 1.861]",1.907,-0.040,0.968
norefined,k5,-0.704,"[-1.917, 0.509]",1.213,-0.967,0.337
refined,tt,-1.051,"[-1.82, -0.282]",0.769,-2.279,0.026
refined,c,-6.223,"[-10.139, -2.307]",3.916,-2.650,0.010
refined,s,-3.645,"[-6.42, -0.87]",2.775,-2.191,0.032
refined,k0,0.056,"[-0.823, 0.935]",0.879,0.106,0.916
refined,k1,-0.791,"[-2.091, 0.509]",1.300,-1.015,0.314
refined,k2,-0.478,"[-1.561, 0.605]",1.083,-0.736,0.464
refined,k3,-0.654,"[-1.941, 0.633]",1.287,-0.847,0.400
refined,k4,0.234,"[-1.27, 1.738]",1.504,0.259,0.796
refined,k5,0.015,"[-0.902, 0.931]",0.916,0.026,0.979
