stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,0.126,-7.631,-3.206,1.610,1.833,-0.277,-0.494,0.534,-0.776,2256036044.015,-0.017
norefined,2,-0.363,-7.649,-3.191,1.599,1.770,-0.299,-0.549,0.521,-0.829,1190223276.099,0.047
norefined,3,-0.844,-7.647,-3.174,1.532,1.694,-0.333,-0.599,0.468,-0.858,478623959.946,0.110
norefined,4,-1.249,-7.685,-3.110,1.320,1.547,-0.377,-0.675,0.395,-0.895,324695345.189,0.163
norefined,5,-0.842,-7.777,-3.193,1.169,1.381,-0.464,-0.708,0.300,-0.915,357943224.770,0.108
norefined,6,-1.326,-7.752,-3.165,1.065,1.361,-0.421,-0.708,0.295,-0.886,304249917.594,0.171
norefined,7,-0.847,-7.813,-3.260,1.032,1.312,-0.457,-0.690,0.261,-0.855,339962384.813,0.108
norefined,8,-1.334,-7.780,-3.237,0.948,1.304,-0.407,-0.684,0.267,-0.826,291730549.915,0.171
norefined,9,-0.851,-7.838,-3.326,0.930,1.267,-0.439,-0.662,0.239,-0.796,328274970.082,0.109
norefined,10,-1.340,-7.799,-3.305,0.858,1.264,-0.385,-0.655,0.251,-0.768,282639099.982,0.172
refined,11,-1.340,-7.799,-3.305,0.858,1.264,-0.385,-0.655,0.251,-0.768,282639099.982,0.172
refined,12,-0.936,-6.159,-3.359,0.346,0.159,-0.297,-0.014,0.282,-0.221,187783555.222,0.152
refined,13,-0.980,-6.281,-3.613,0.268,-0.002,-0.213,0.096,0.594,-0.108,180877057.110,0.156
refined,14,-0.986,-6.339,-3.667,0.272,-0.057,-0.176,0.145,0.609,-0.073,180546413.638,0.156
refined,15,-0.987,-6.346,-3.677,0.273,-0.068,-0.165,0.158,0.617,-0.068,180522971.160,0.156
refined,16,-0.987,-6.346,-3.678,0.273,-0.072,-0.163,0.161,0.619,-0.065,180521245.908,0.155
refined,17,-0.986,-6.345,-3.677,0.273,-0.073,-0.162,0.162,0.620,-0.065,180521094.766,0.155
refined,18,-0.986,-6.343,-3.675,0.273,-0.073,-0.162,0.162,0.621,-0.064,180521070.230,0.155
refined,19,-0.986,-6.342,-3.674,0.273,-0.074,-0.162,0.162,0.621,-0.064,180521061.709,0.155
refined,20,-0.986,-6.341,-3.674,0.273,-0.074,-0.162,0.162,0.621,-0.064,180521057.762,0.155
