stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.340,"[-2.014, -0.665]",0.674,-3.314,0.001
norefined,c,-7.799,"[-11.526, -4.072]",3.727,-3.490,0.001
norefined,s,-3.305,"[-4.982, -1.629]",1.676,-3.289,0.002
norefined,k0,0.858,"[0.044, 1.673]",0.814,1.758,0.083
norefined,k1,1.264,"[0.029, 2.5]",1.235,1.707,0.092
norefined,k2,-0.385,"[-1.131, 0.361]",0.746,-0.860,0.393
norefined,k3,-0.655,"[-1.39, 0.08]",0.735,-1.487,0.142
norefined,k4,0.251,"[-0.896, 1.397]",1.146,0.365,0.716
norefined,k5,-0.768,"[-1.566, 0.029]",0.798,-1.607,0.113
refined,tt,-0.986,"[-1.351, -0.62]",0.366,-4.495,0.000
refined,c,-6.341,"[-8.407, -4.274]",2.066,-5.118,0.000
refined,s,-3.674,"[-5.084, -2.264]",1.410,-4.347,0.000
refined,k0,0.273,"[-0.13, 0.675]",0.403,1.130,0.262
refined,k1,-0.074,"[-0.766, 0.619]",0.692,-0.178,0.860
refined,k2,-0.162,"[-0.654, 0.33]",0.492,-0.550,0.584
refined,k3,0.162,"[-0.404, 0.728]",0.566,0.478,0.634
refined,k4,0.621,"[-0.203, 1.445]",0.824,1.258,0.213
refined,k5,-0.064,"[-0.602, 0.474]",0.538,-0.198,0.844
