stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-1.859,-7.794,-2.927,0.035,0.638,1.111,0.523,1.665,0.451,804639186.743,1584,0,0,0.239
norefined,2,-1.426,-7.874,-3.068,-0.044,0.540,1.017,0.459,1.579,0.434,425437005.532,1584,0,0,0.181
norefined,3,-0.964,-7.927,-3.184,-0.101,0.491,0.934,0.450,1.500,0.395,292574956.397,1584,0,0,0.122
norefined,4,-1.418,-7.899,-3.192,-0.181,0.435,0.822,0.338,1.405,0.410,347638916.284,1584,0,0,0.179
norefined,5,-0.945,-7.944,-3.297,-0.226,0.399,0.752,0.349,1.340,0.376,247307030.790,1584,0,0,0.119
norefined,6,-1.422,-7.904,-3.292,-0.272,0.369,0.677,0.264,1.277,0.402,308486715.086,1584,0,0,0.180
norefined,7,-0.945,-7.948,-3.386,-0.315,0.333,0.615,0.287,1.220,0.371,218144804.553,1584,0,0,0.119
norefined,8,-1.430,-7.903,-3.374,-0.343,0.317,0.558,0.214,1.175,0.398,282817853.381,1584,0,0,0.181
norefined,9,-0.951,-7.947,-3.459,-0.385,0.277,0.500,0.246,1.122,0.369,198159742.832,1584,0,0,0.120
norefined,10,-1.440,-7.900,-3.442,-0.400,0.270,0.457,0.179,1.090,0.394,264474477.622,1584,0,0,0.182
refined,11,-0.951,-7.947,-3.459,-0.385,0.277,0.500,0.246,1.122,0.369,198159742.832,1584,0,0,0.120
refined,12,-0.902,-5.266,-2.714,-0.131,-0.137,-0.285,0.160,0.089,0.035,100090535.816,1584,0,0,0.171
refined,13,-0.763,-4.814,-2.402,-0.452,-0.083,-0.233,0.015,0.637,0.014,89231020.936,1584,0,0,0.159
refined,14,-0.853,-5.280,-2.678,-0.450,-0.128,-0.255,0.079,0.617,0.011,88527978.239,1584,0,0,0.162
refined,15,-0.835,-5.194,-2.620,-0.444,-0.115,-0.244,0.062,0.606,0.012,88504948.472,1584,0,0,0.161
refined,16,-0.841,-5.228,-2.639,-0.444,-0.119,-0.246,0.068,0.606,0.012,88502794.208,1584,0,0,0.161
refined,17,-0.840,-5.220,-2.634,-0.443,-0.117,-0.245,0.066,0.605,0.013,88502622.864,1584,0,0,0.161
refined,18,-0.840,-5.223,-2.636,-0.443,-0.118,-0.245,0.067,0.605,0.013,88502608.225,1584,0,0,0.161
refined,19,-0.840,-5.222,-2.636,-0.443,-0.118,-0.245,0.066,0.605,0.013,88502606.990,1584,0,0,0.161
refined,20,-0.840,-5.222,-2.636,-0.443,-0.118,-0.245,0.066,0.605,0.013,88502606.885,1584,0,0,0.161
