stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,84.388,2.023,0.000,0,9,2602823008.547,210998811.599,76
refined,161.339,2.023,0.000,0,9,2602823008.547,114801132.666,76
