stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-1.859,-7.794,-2.927,0.035,0.638,1.111,0.523,1.665,0.451,608746396.042,1584,0,0,0.239
norefined,2,-1.431,-7.889,-3.044,-0.041,0.550,0.991,0.455,1.559,0.445,338627109.945,1584,0,0,0.181
norefined,3,-1.008,-7.946,-3.183,-0.110,0.510,0.853,0.404,1.425,0.393,312697989.281,1584,0,0,0.127
norefined,4,-1.487,-7.897,-3.191,-0.137,0.498,0.786,0.307,1.366,0.387,290265213.190,1584,0,0,0.188
norefined,5,-1.034,-7.953,-3.306,-0.188,0.477,0.673,0.294,1.259,0.349,261434524.055,1584,0,0,0.130
norefined,6,-1.517,-7.896,-3.314,-0.202,0.475,0.620,0.205,1.209,0.348,258457532.102,1584,0,0,0.192
norefined,7,-1.052,-7.953,-3.409,-0.250,0.454,0.524,0.219,1.119,0.319,230403294.262,1584,0,0,0.132
norefined,8,-1.539,-7.892,-3.410,-0.252,0.460,0.487,0.140,1.081,0.321,238321005.639,1584,0,0,0.195
norefined,9,-1.068,-7.952,-3.492,-0.300,0.435,0.404,0.173,1.002,0.298,210998811.599,1584,0,0,0.134
norefined,10,-1.557,-7.890,-3.485,-0.291,0.446,0.379,0.100,0.976,0.301,225336027.881,1584,0,0,0.197
refined,11,-1.068,-7.952,-3.492,-0.300,0.435,0.404,0.173,1.002,0.298,210998811.599,1584,0,0,0.134
refined,12,-0.872,-4.662,-2.272,-0.258,0.074,-0.099,-0.168,-0.055,-0.240,128816653.796,1584,0,0,0.187
refined,13,-1.039,-6.049,-2.780,-0.264,0.082,0.041,-0.088,0.053,-0.010,115550879.738,1584,0,0,0.172
refined,14,-1.138,-6.692,-3.068,-0.233,0.094,0.052,-0.086,0.016,0.013,114881336.035,1584,0,0,0.170
refined,15,-1.177,-6.931,-3.179,-0.231,0.091,0.069,-0.090,-0.006,0.018,114812754.716,1584,0,0,0.170
refined,16,-1.193,-7.024,-3.222,-0.230,0.088,0.075,-0.090,-0.015,0.020,114802941.560,1584,0,0,0.170
refined,17,-1.199,-7.061,-3.240,-0.230,0.087,0.077,-0.090,-0.019,0.021,114801421.164,1584,0,0,0.170
refined,18,-1.201,-7.076,-3.247,-0.230,0.087,0.078,-0.090,-0.020,0.022,114801178.430,1584,0,0,0.170
refined,19,-1.202,-7.082,-3.250,-0.230,0.086,0.079,-0.090,-0.021,0.022,114801139.088,1584,0,0,0.170
refined,20,-1.203,-7.084,-3.251,-0.230,0.086,0.079,-0.090,-0.021,0.022,114801132.665,1584,0,0,0.170
