stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.951,"[-1.567, -0.336]",0.615,-3.086,0.003
norefined,c,-7.947,"[-12.67, -3.224]",4.723,-3.359,0.001
norefined,s,-3.459,"[-5.693, -1.225]",2.234,-3.090,0.003
norefined,k0,-0.385,"[-1.381, 0.611]",0.996,-0.771,0.443
norefined,k1,0.277,"[-0.37, 0.924]",0.647,0.854,0.396
norefined,k2,0.500,"[-0.405, 1.405]",0.905,1.102,0.274
norefined,k3,0.246,"[-0.496, 0.987]",0.742,0.661,0.511
norefined,k4,1.122,"[-0.125, 2.37]",1.247,1.796,0.077
norefined,k5,0.369,"[-0.468, 1.206]",0.837,0.879,0.383
refined,tt,-0.840,"[-1.137, -0.543]",0.297,-5.653,0.000
refined,c,-5.222,"[-6.971, -3.474]",1.748,-5.962,0.000
refined,s,-2.636,"[-3.593, -1.678]",0.958,-5.493,0.000
refined,k0,-0.443,"[-0.958, 0.072]",0.515,-1.718,0.090
refined,k1,-0.118,"[-0.464, 0.229]",0.346,-0.678,0.500
refined,k2,-0.245,"[-0.671, 0.182]",0.426,-1.146,0.256
refined,k3,0.066,"[-0.38, 0.513]",0.446,0.297,0.767
refined,k4,0.605,"[-0.006, 1.216]",0.611,1.978,0.052
refined,k5,0.013,"[-0.353, 0.378]",0.366,0.069,0.946
