stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,40.132,1.727,0.000,0,9,2753274574.678,430813959.199,76
refined,56.808,1.727,0.000,0,9,2753274574.678,318998933.924,76
