stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.170,"[-2.781, 0.442]",1.611,-1.449,0.152
norefined,c,-5.033,"[-12.192, 2.127]",7.159,-1.403,0.165
norefined,s,-3.769,"[-9.074, 1.536]",5.305,-1.418,0.161
norefined,k0,-0.208,"[-1.726, 1.309]",1.518,-0.274,0.785
norefined,k1,0.057,"[-2.551, 2.665]",2.608,0.043,0.966
norefined,k2,-0.748,"[-2.52, 1.024]",1.772,-0.843,0.402
norefined,k3,1.147,"[-0.737, 3.031]",1.884,1.215,0.229
norefined,k4,0.764,"[-3.215, 4.744]",3.979,0.383,0.703
norefined,k5,-1.637,"[-5.724, 2.449]",4.086,-0.800,0.427
refined,tt,-0.133,"[-0.173, -0.094]",0.040,-6.730,0.000
refined,c,-0.766,"[-1.117, -0.415]",0.351,-4.352,0.000
refined,s,-0.502,"[-0.694, -0.309]",0.193,-5.194,0.000
refined,k0,0.327,"[0.043, 0.611]",0.284,2.299,0.025
refined,k1,0.234,"[-0.12, 0.589]",0.355,1.320,0.191
refined,k2,-0.019,"[-0.299, 0.261]",0.280,-0.138,0.891
refined,k3,0.494,"[0.202, 0.785]",0.292,3.382,0.001
refined,k4,-0.006,"[-0.467, 0.455]",0.461,-0.027,0.978
refined,k5,-0.095,"[-0.475, 0.285]",0.380,-0.498,0.620
