stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.291,"[-2.184, -0.398]",0.893,-2.886,0.005
norefined,c,-5.306,"[-9.188, -1.425]",3.881,-2.729,0.008
norefined,s,-3.528,"[-6.12, -0.937]",2.592,-2.717,0.008
norefined,k0,-0.876,"[-2.173, 0.422]",1.298,-1.347,0.182
norefined,k1,-0.119,"[-1.956, 1.718]",1.837,-0.129,0.897
norefined,k2,-0.634,"[-1.537, 0.269]",0.903,-1.401,0.166
norefined,k3,0.652,"[-0.302, 1.606]",0.954,1.364,0.177
norefined,k4,0.329,"[-1.32, 1.977]",1.648,0.398,0.692
norefined,k5,-1.485,"[-3.783, 0.814]",2.298,-1.289,0.202
refined,tt,-0.994,"[-1.585, -0.403]",0.591,-3.360,0.001
refined,c,-5.373,"[-8.47, -2.276]",3.097,-3.463,0.001
refined,s,-2.555,"[-3.926, -1.185]",1.371,-3.721,0.000
refined,k0,-0.496,"[-1.153, 0.162]",0.657,-1.505,0.137
refined,k1,0.184,"[-0.83, 1.197]",1.014,0.361,0.719
refined,k2,-0.089,"[-0.606, 0.428]",0.517,-0.345,0.731
refined,k3,-0.276,"[-0.95, 0.397]",0.673,-0.819,0.416
refined,k4,0.006,"[-1.217, 1.229]",1.223,0.010,0.992
refined,k5,0.095,"[-0.81, 0.999]",0.905,0.209,0.835
