stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-0.211,-7.097,-2.251,-0.887,-1.005,0.005,0.775,0.604,-0.819,737766898.669,1584,0,0,0.030
norefined,2,-0.705,-7.086,-2.200,-0.917,-1.009,0.043,0.778,0.586,-0.791,267440536.551,1584,0,0,0.099
norefined,3,-1.181,-7.054,-2.178,-0.864,-0.907,0.071,0.825,0.517,-0.764,181756126.689,1584,0,0,0.167
norefined,4,-0.772,-7.074,-2.396,-0.789,-0.782,-0.017,0.833,0.440,-0.750,204769819.008,1584,0,0,0.109
norefined,5,-1.255,-7.041,-2.356,-0.740,-0.711,0.018,0.858,0.377,-0.720,163404191.461,1584,0,0,0.178
norefined,6,-0.801,-7.068,-2.538,-0.710,-0.677,-0.066,0.841,0.354,-0.706,183216690.422,1584,0,0,0.113
norefined,7,-1.288,-7.038,-2.486,-0.669,-0.630,-0.026,0.852,0.302,-0.672,152166095.738,1584,0,0,0.183
norefined,8,-0.826,-7.068,-2.651,-0.644,-0.610,-0.107,0.831,0.289,-0.657,169508038.821,1584,0,0,0.117
norefined,9,-1.314,-7.039,-2.591,-0.609,-0.578,-0.063,0.834,0.246,-0.623,144435745.496,1584,0,0,0.187
norefined,10,-0.847,-7.072,-2.744,-0.588,-0.565,-0.141,0.813,0.238,-0.609,159885643.841,1584,0,0,0.120
refined,11,-1.314,-7.039,-2.591,-0.609,-0.578,-0.063,0.834,0.246,-0.623,144435745.496,1584,0,0,0.187
refined,12,-0.933,-5.834,-2.934,0.142,-0.113,-0.148,0.392,-0.146,0.286,87025305.741,1584,0,0,0.160
refined,13,-1.208,-7.266,-3.485,0.122,-0.306,0.067,0.421,-0.032,-0.097,64148145.455,1584,0,0,0.166
refined,14,-1.302,-7.781,-3.785,0.140,-0.342,0.147,0.440,-0.102,-0.130,63388510.339,1584,0,0,0.167
refined,15,-1.330,-7.923,-3.873,0.165,-0.357,0.164,0.441,-0.118,-0.148,63337009.617,1584,0,0,0.168
refined,16,-1.339,-7.973,-3.901,0.172,-0.363,0.169,0.445,-0.123,-0.152,63333166.336,1584,0,0,0.168
refined,17,-1.340,-7.978,-3.906,0.174,-0.364,0.170,0.444,-0.124,-0.154,63332868.833,1584,0,0,0.168
refined,18,-1.341,-7.986,-3.909,0.174,-0.365,0.171,0.445,-0.124,-0.154,63332842.363,1584,0,0,0.168
refined,19,-1.341,-7.983,-3.909,0.175,-0.365,0.171,0.444,-0.124,-0.154,63332838.308,1584,0,0,0.168
refined,20,-1.341,-7.986,-3.910,0.175,-0.365,0.171,0.445,-0.124,-0.154,63332836.946,1584,0,0,0.168
