stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,70.384,1.765,0.000,0,9,2050555311.526,144435745.496,57
refined,167.346,1.765,0.000,0,9,2050555311.526,63332836.945,57
