stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.314,"[-1.858, -0.77]",0.544,-4.050,0.000
norefined,c,-7.039,"[-10.377, -3.701]",3.338,-3.537,0.001
norefined,s,-2.591,"[-3.678, -1.504]",1.087,-3.999,0.000
norefined,k0,-0.609,"[-1.365, 0.147]",0.756,-1.351,0.183
norefined,k1,-0.578,"[-1.19, 0.035]",0.612,-1.583,0.120
norefined,k2,-0.063,"[-0.705, 0.58]",0.642,-0.164,0.870
norefined,k3,0.834,"[0.046, 1.623]",0.788,1.775,0.082
norefined,k4,0.246,"[-0.271, 0.763]",0.517,0.798,0.429
norefined,k5,-0.623,"[-1.382, 0.137]",0.760,-1.374,0.176
refined,tt,-1.341,"[-1.761, -0.922]",0.420,-5.360,0.000
refined,c,-7.986,"[-10.881, -5.091]",2.895,-4.627,0.000
refined,s,-3.910,"[-5.15, -2.67]",1.240,-5.288,0.000
refined,k0,0.175,"[-0.362, 0.712]",0.537,0.545,0.588
refined,k1,-0.365,"[-0.803, 0.073]",0.438,-1.398,0.168
refined,k2,0.171,"[-0.293, 0.635]",0.464,0.617,0.540
refined,k3,0.445,"[-0.156, 1.045]",0.600,1.242,0.220
refined,k4,-0.124,"[-0.538, 0.29]",0.414,-0.503,0.617
refined,k5,-0.154,"[-0.685, 0.376]",0.531,-0.488,0.628
