stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,59.533,1.857,0.000,0,9,1206920238.804,61970653.223,38
refined,95.768,1.857,0.000,0,9,1206920238.804,39286204.650,38
